id,stateabb1,ccode1,stateabb2,ccode2,year,joint_igo_membership
5200,USA,2,BAH,692,2001,1
5201,USA,2,BAH,692,2002,1
5202,USA,2,BAH,692,2003,1
5203,USA,2,BAH,692,2004,1
5204,USA,2,BAH,692,2005,1
5205,USA,2,QAT,694,1971,1
5206,USA,2,QAT,694,1972,1
5207,USA,2,QAT,694,1973,1
5208,USA,2,QAT,694,1974,1
5209,USA,2,QAT,694,1975,1
5210,USA,2,QAT,694,1976,1
5211,USA,2,QAT,694,1977,1
5212,USA,2,QAT,694,1978,1
5213,USA,2,QAT,694,1979,1
5214,USA,2,QAT,694,1980,1
5215,USA,2,QAT,694,1981,1
5216,USA,2,QAT,694,1982,1
5217,USA,2,QAT,694,1983,1
5218,USA,2,QAT,694,1984,1
5219,USA,2,QAT,694,1985,1
5220,USA,2,QAT,694,1986,1
5221,USA,2,QAT,694,1987,1
5222,USA,2,QAT,694,1988,1
5223,USA,2,QAT,694,1989,1
5224,USA,2,QAT,694,1990,1
5225,USA,2,QAT,694,1991,1
5226,USA,2,QAT,694,1992,1
5227,USA,2,QAT,694,1993,1
5228,USA,2,QAT,694,1994,1
5229,USA,2,QAT,694,1995,1
5230,USA,2,QAT,694,1996,1
5231,USA,2,QAT,694,1997,1
5232,USA,2,QAT,694,1998,1
5233,USA,2,QAT,694,1999,1
5234,USA,2,QAT,694,2000,1
5235,USA,2,QAT,694,2001,1
5236,USA,2,QAT,694,2002,1
5237,USA,2,QAT,694,2003,1
5238,USA,2,QAT,694,2004,1
5239,USA,2,QAT,694,2005,1
5240,USA,2,UAE,696,1971,1
5241,USA,2,UAE,696,1972,1
5242,USA,2,UAE,696,1973,1
5243,USA,2,UAE,696,1974,1
5244,USA,2,UAE,696,1975,1
5245,USA,2,UAE,696,1976,1
5246,USA,2,UAE,696,1977,1
5247,USA,2,UAE,696,1978,1
5248,USA,2,UAE,696,1979,1
5249,USA,2,UAE,696,1980,1
5250,USA,2,UAE,696,1981,1
5251,USA,2,UAE,696,1982,1
5252,USA,2,UAE,696,1983,1
5253,USA,2,UAE,696,1984,1
5254,USA,2,UAE,696,1985,1
5255,USA,2,UAE,696,1986,1
5256,USA,2,UAE,696,1987,1
5257,USA,2,UAE,696,1988,1
5258,USA,2,UAE,696,1989,1
5259,USA,2,UAE,696,1990,1
5260,USA,2,UAE,696,1991,1
5261,USA,2,UAE,696,1992,1
5262,USA,2,UAE,696,1993,1
5263,USA,2,UAE,696,1994,1
5264,USA,2,UAE,696,1995,1
5265,USA,2,UAE,696,1996,1
5266,USA,2,UAE,696,1997,1
5267,USA,2,UAE,696,1998,1
5268,USA,2,UAE,696,1999,1
5269,USA,2,UAE,696,2000,1
5270,USA,2,UAE,696,2001,1
5271,USA,2,UAE,696,2002,1
5272,USA,2,UAE,696,2003,1
5273,USA,2,UAE,696,2004,1
5274,USA,2,UAE,696,2005,1
5275,USA,2,OMA,698,1971,1
5276,USA,2,OMA,698,1972,1
5277,USA,2,OMA,698,1973,1
5278,USA,2,OMA,698,1974,1
5279,USA,2,OMA,698,1975,1
5280,USA,2,OMA,698,1976,1
5281,USA,2,OMA,698,1977,1
5282,USA,2,OMA,698,1978,1
5283,USA,2,OMA,698,1979,1
5284,USA,2,OMA,698,1980,1
5285,USA,2,OMA,698,1981,1
5286,USA,2,OMA,698,1982,1
5287,USA,2,OMA,698,1983,1
5288,USA,2,OMA,698,1984,1
5289,USA,2,OMA,698,1985,1
5290,USA,2,OMA,698,1986,1
5291,USA,2,OMA,698,1987,1
5292,USA,2,OMA,698,1988,1
5293,USA,2,OMA,698,1989,1
5294,USA,2,OMA,698,1990,1
5295,USA,2,OMA,698,1991,1
5296,USA,2,OMA,698,1992,1
5297,USA,2,OMA,698,1993,1
5298,USA,2,OMA,698,1994,1
5299,USA,2,OMA,698,1995,1
5300,USA,2,OMA,698,1996,1
5301,USA,2,OMA,698,1997,1
5302,USA,2,OMA,698,1998,1
5303,USA,2,OMA,698,1999,1
5304,USA,2,OMA,698,2000,1
5305,USA,2,OMA,698,2001,1
5306,USA,2,OMA,698,2002,1
5307,USA,2,OMA,698,2003,1
5308,USA,2,OMA,698,2004,1
5309,USA,2,OMA,698,2005,1
5310,USA,2,AFG,700,1965,1
5311,USA,2,AFG,700,1966,1
5312,USA,2,AFG,700,1967,1
5313,USA,2,AFG,700,1968,1
5314,USA,2,AFG,700,1969,1
5315,USA,2,AFG,700,1970,1
5316,USA,2,AFG,700,1971,1
5317,USA,2,AFG,700,1972,1
5318,USA,2,AFG,700,1973,1
5319,USA,2,AFG,700,1974,1
5320,USA,2,AFG,700,1975,1
5321,USA,2,AFG,700,1976,1
5322,USA,2,AFG,700,1977,1
5323,USA,2,AFG,700,1978,1
5324,USA,2,AFG,700,1979,1
5325,USA,2,AFG,700,1980,1
5326,USA,2,AFG,700,1981,1
5327,USA,2,AFG,700,1982,1
5328,USA,2,AFG,700,1983,1
5329,USA,2,AFG,700,1984,1
5330,USA,2,AFG,700,1985,1
5331,USA,2,AFG,700,1986,1
5332,USA,2,AFG,700,1987,1
5333,USA,2,AFG,700,1988,1
5334,USA,2,AFG,700,1989,1
5335,USA,2,AFG,700,1990,1
5336,USA,2,AFG,700,1991,1
5337,USA,2,AFG,700,1992,1
5338,USA,2,AFG,700,1993,1
5339,USA,2,AFG,700,1994,1
5340,USA,2,AFG,700,1995,1
5341,USA,2,AFG,700,1996,1
5342,USA,2,AFG,700,1997,1
5343,USA,2,AFG,700,1998,1
5344,USA,2,AFG,700,1999,1
5345,USA,2,AFG,700,2000,1
5346,USA,2,AFG,700,2001,1
5347,USA,2,AFG,700,2002,1
5348,USA,2,AFG,700,2003,1
5349,USA,2,AFG,700,2004,1
5350,USA,2,AFG,700,2005,1
5351,USA,2,TKM,701,1991,1
5352,USA,2,TKM,701,1992,1
5353,USA,2,TKM,701,1993,1
5354,USA,2,TKM,701,1994,1
5355,USA,2,TKM,701,1995,1
5356,USA,2,TKM,701,1996,1
5357,USA,2,TKM,701,1997,1
5358,USA,2,TKM,701,1998,1
5359,USA,2,TKM,701,1999,1
5360,USA,2,TKM,701,2000,1
5361,USA,2,TKM,701,2001,1
5362,USA,2,TKM,701,2002,1
5363,USA,2,TKM,701,2003,1
5364,USA,2,TKM,701,2004,1
5365,USA,2,TKM,701,2005,1
5366,USA,2,TAJ,702,1991,1
5367,USA,2,TAJ,702,1992,1
5368,USA,2,TAJ,702,1993,1
5369,USA,2,TAJ,702,1994,1
5370,USA,2,TAJ,702,1995,1
5371,USA,2,TAJ,702,1996,1
5372,USA,2,TAJ,702,1997,1
5373,USA,2,TAJ,702,1998,1
5374,USA,2,TAJ,702,1999,1
5375,USA,2,TAJ,702,2000,1
5376,USA,2,TAJ,702,2001,1
5377,USA,2,TAJ,702,2002,1
5378,USA,2,TAJ,702,2003,1
5379,USA,2,TAJ,702,2004,1
5380,USA,2,TAJ,702,2005,1
5381,USA,2,KYR,703,1991,1
5382,USA,2,KYR,703,1992,1
5383,USA,2,KYR,703,1993,1
5384,USA,2,KYR,703,1994,1
5385,USA,2,KYR,703,1995,1
5386,USA,2,KYR,703,1996,1
5387,USA,2,KYR,703,1997,1
5388,USA,2,KYR,703,1998,1
5389,USA,2,KYR,703,1999,1
5390,USA,2,KYR,703,2000,1
5391,USA,2,KYR,703,2001,1
5392,USA,2,KYR,703,2002,1
5393,USA,2,KYR,703,2003,1
5394,USA,2,KYR,703,2004,1
5395,USA,2,KYR,703,2005,1
5396,USA,2,UZB,704,1991,1
5397,USA,2,UZB,704,1992,1
5398,USA,2,UZB,704,1993,1
5399,USA,2,UZB,704,1994,1
5400,USA,2,UZB,704,1995,1
5401,USA,2,UZB,704,1996,1
5402,USA,2,UZB,704,1997,1
5403,USA,2,UZB,704,1998,1
5404,USA,2,UZB,704,1999,1
5405,USA,2,UZB,704,2000,1
5406,USA,2,UZB,704,2001,1
5407,USA,2,UZB,704,2002,1
5408,USA,2,UZB,704,2003,1
5409,USA,2,UZB,704,2004,1
5410,USA,2,UZB,704,2005,1
5411,USA,2,KZK,705,1991,1
5412,USA,2,KZK,705,1992,1
5413,USA,2,KZK,705,1993,1
5414,USA,2,KZK,705,1994,1
5415,USA,2,KZK,705,1995,1
5416,USA,2,KZK,705,1996,1
5417,USA,2,KZK,705,1997,1
5418,USA,2,KZK,705,1998,1
5419,USA,2,KZK,705,1999,1
5420,USA,2,KZK,705,2000,1
5421,USA,2,KZK,705,2001,1
5422,USA,2,KZK,705,2002,1
5423,USA,2,KZK,705,2003,1
5424,USA,2,KZK,705,2004,1
5425,USA,2,KZK,705,2005,1
5426,USA,2,CHN,710,1965,1
5427,USA,2,CHN,710,1966,1
5428,USA,2,CHN,710,1967,1
5429,USA,2,CHN,710,1968,1
5430,USA,2,CHN,710,1969,1
5431,USA,2,CHN,710,1970,1
5432,USA,2,CHN,710,1971,1
5433,USA,2,CHN,710,1972,1
5434,USA,2,CHN,710,1973,1
5435,USA,2,CHN,710,1974,1
5436,USA,2,CHN,710,1975,1
5437,USA,2,CHN,710,1976,1
5438,USA,2,CHN,710,1977,1
5439,USA,2,CHN,710,1978,1
5440,USA,2,CHN,710,1979,1
5441,USA,2,CHN,710,1980,1
5442,USA,2,CHN,710,1981,1
5443,USA,2,CHN,710,1982,1
5444,USA,2,CHN,710,1983,1
5445,USA,2,CHN,710,1984,1
5446,USA,2,CHN,710,1985,1
5447,USA,2,CHN,710,1986,1
5448,USA,2,CHN,710,1987,1
5449,USA,2,CHN,710,1988,1
5450,USA,2,CHN,710,1989,1
5451,USA,2,CHN,710,1990,1
5452,USA,2,CHN,710,1991,1
5453,USA,2,CHN,710,1992,1
5454,USA,2,CHN,710,1993,1
5455,USA,2,CHN,710,1994,1
5456,USA,2,CHN,710,1995,1
5457,USA,2,CHN,710,1996,1
5458,USA,2,CHN,710,1997,1
5459,USA,2,CHN,710,1998,1
5460,USA,2,CHN,710,1999,1
5461,USA,2,CHN,710,2000,1
5462,USA,2,CHN,710,2001,1
5463,USA,2,CHN,710,2002,1
5464,USA,2,CHN,710,2003,1
5465,USA,2,CHN,710,2004,1
5466,USA,2,CHN,710,2005,1
5467,USA,2,MON,712,1965,1
5468,USA,2,MON,712,1966,1
5469,USA,2,MON,712,1967,1
5470,USA,2,MON,712,1968,1
5471,USA,2,MON,712,1969,1
5472,USA,2,MON,712,1970,1
5473,USA,2,MON,712,1971,1
5474,USA,2,MON,712,1972,1
5475,USA,2,MON,712,1973,1
5476,USA,2,MON,712,1974,1
5477,USA,2,MON,712,1975,1
5478,USA,2,MON,712,1976,1
5479,USA,2,MON,712,1977,1
5480,USA,2,MON,712,1978,1
5481,USA,2,MON,712,1979,1
5482,USA,2,MON,712,1980,1
5483,USA,2,MON,712,1981,1
5484,USA,2,MON,712,1982,1
5485,USA,2,MON,712,1983,1
5486,USA,2,MON,712,1984,1
5487,USA,2,MON,712,1985,1
5488,USA,2,MON,712,1986,1
5489,USA,2,MON,712,1987,1
5490,USA,2,MON,712,1988,1
5491,USA,2,MON,712,1989,1
5492,USA,2,MON,712,1990,1
5493,USA,2,MON,712,1991,1
5494,USA,2,MON,712,1992,1
5495,USA,2,MON,712,1993,1
5496,USA,2,MON,712,1994,1
5497,USA,2,MON,712,1995,1
5498,USA,2,MON,712,1996,1
5499,USA,2,MON,712,1997,1
5500,USA,2,MON,712,1998,1
5501,USA,2,MON,712,1999,1
5502,USA,2,MON,712,2000,1
5503,USA,2,MON,712,2001,1
5504,USA,2,MON,712,2002,1
5505,USA,2,MON,712,2003,1
5506,USA,2,MON,712,2004,1
5507,USA,2,MON,712,2005,1
5508,USA,2,TAW,713,1965,1
5509,USA,2,TAW,713,1966,1
5510,USA,2,TAW,713,1967,1
5511,USA,2,TAW,713,1968,1
5512,USA,2,TAW,713,1969,1
5513,USA,2,TAW,713,1970,1
5514,USA,2,TAW,713,1971,1
5515,USA,2,TAW,713,1972,1
5516,USA,2,TAW,713,1973,1
5517,USA,2,TAW,713,1974,1
5518,USA,2,TAW,713,1975,1
5519,USA,2,TAW,713,1976,1
5520,USA,2,TAW,713,1977,1
5521,USA,2,TAW,713,1978,1
5522,USA,2,TAW,713,1979,1
5523,USA,2,TAW,713,1980,1
5524,USA,2,TAW,713,1981,1
5525,USA,2,TAW,713,1982,1
5526,USA,2,TAW,713,1983,1
5527,USA,2,TAW,713,1984,1
5528,USA,2,TAW,713,1985,1
5529,USA,2,TAW,713,1986,1
5530,USA,2,TAW,713,1987,1
5531,USA,2,TAW,713,1988,1
5532,USA,2,TAW,713,1989,1
5533,USA,2,TAW,713,1990,1
5534,USA,2,TAW,713,1991,1
5535,USA,2,TAW,713,1992,1
5536,USA,2,TAW,713,1993,1
5537,USA,2,TAW,713,1994,1
5538,USA,2,TAW,713,1995,1
5539,USA,2,TAW,713,1996,1
5540,USA,2,TAW,713,1997,1
5541,USA,2,TAW,713,1998,1
5542,USA,2,TAW,713,1999,1
5543,USA,2,TAW,713,2000,1
5544,USA,2,TAW,713,2001,1
5545,USA,2,TAW,713,2002,1
5546,USA,2,TAW,713,2003,1
5547,USA,2,TAW,713,2004,1
5548,USA,2,TAW,713,2005,1
5549,USA,2,PRK,731,1965,0
5550,USA,2,PRK,731,1966,0
5551,USA,2,PRK,731,1967,0
5552,USA,2,PRK,731,1968,0
5553,USA,2,PRK,731,1969,0
5554,USA,2,PRK,731,1970,0
5555,USA,2,PRK,731,1971,0
5556,USA,2,PRK,731,1972,0
5557,USA,2,PRK,731,1973,0
5558,USA,2,PRK,731,1974,1
5559,USA,2,PRK,731,1975,1
5560,USA,2,PRK,731,1976,1
5561,USA,2,PRK,731,1977,1
5562,USA,2,PRK,731,1978,1
5563,USA,2,PRK,731,1979,1
5564,USA,2,PRK,731,1980,1
5565,USA,2,PRK,731,1981,1
5566,USA,2,PRK,731,1982,1
5567,USA,2,PRK,731,1983,1
5568,USA,2,PRK,731,1984,1
5569,USA,2,PRK,731,1985,1
5570,USA,2,PRK,731,1986,1
5571,USA,2,PRK,731,1987,1
5572,USA,2,PRK,731,1988,1
5573,USA,2,PRK,731,1989,1
5574,USA,2,PRK,731,1990,1
5575,USA,2,PRK,731,1991,1
5576,USA,2,PRK,731,1992,1
5577,USA,2,PRK,731,1993,1
5578,USA,2,PRK,731,1994,1
5579,USA,2,PRK,731,1995,1
5580,USA,2,PRK,731,1996,1
5581,USA,2,PRK,731,1997,1
5582,USA,2,PRK,731,1998,1
5583,USA,2,PRK,731,1999,1
5584,USA,2,PRK,731,2000,1
5585,USA,2,PRK,731,2001,1
5586,USA,2,PRK,731,2002,1
5587,USA,2,PRK,731,2003,1
5588,USA,2,PRK,731,2004,1
5589,USA,2,PRK,731,2005,1
5590,USA,2,ROK,732,1965,1
5591,USA,2,ROK,732,1966,1
5592,USA,2,ROK,732,1967,1
5593,USA,2,ROK,732,1968,1
5594,USA,2,ROK,732,1969,1
5595,USA,2,ROK,732,1970,1
5596,USA,2,ROK,732,1971,1
5597,USA,2,ROK,732,1972,1
5598,USA,2,ROK,732,1973,1
5599,USA,2,ROK,732,1974,1
5600,USA,2,ROK,732,1975,1
5601,USA,2,ROK,732,1976,1
5602,USA,2,ROK,732,1977,1
5603,USA,2,ROK,732,1978,1
5604,USA,2,ROK,732,1979,1
5605,USA,2,ROK,732,1980,1
5606,USA,2,ROK,732,1981,1
5607,USA,2,ROK,732,1982,1
5608,USA,2,ROK,732,1983,1
5609,USA,2,ROK,732,1984,1
5610,USA,2,ROK,732,1985,1
5611,USA,2,ROK,732,1986,1
5612,USA,2,ROK,732,1987,1
5613,USA,2,ROK,732,1988,1
5614,USA,2,ROK,732,1989,1
5615,USA,2,ROK,732,1990,1
5616,USA,2,ROK,732,1991,1
5617,USA,2,ROK,732,1992,1
5618,USA,2,ROK,732,1993,1
5619,USA,2,ROK,732,1994,1
5620,USA,2,ROK,732,1995,1
5621,USA,2,ROK,732,1996,1
5622,USA,2,ROK,732,1997,1
5623,USA,2,ROK,732,1998,1
5624,USA,2,ROK,732,1999,1
5625,USA,2,ROK,732,2000,1
5626,USA,2,ROK,732,2001,1
5627,USA,2,ROK,732,2002,1
5628,USA,2,ROK,732,2003,1
5629,USA,2,ROK,732,2004,1
5630,USA,2,ROK,732,2005,1
5631,USA,2,JPN,740,1965,1
5632,USA,2,JPN,740,1966,1
5633,USA,2,JPN,740,1967,1
5634,USA,2,JPN,740,1968,1
5635,USA,2,JPN,740,1969,1
5636,USA,2,JPN,740,1970,1
5637,USA,2,JPN,740,1971,1
5638,USA,2,JPN,740,1972,1
5639,USA,2,JPN,740,1973,1
5640,USA,2,JPN,740,1974,1
5641,USA,2,JPN,740,1975,1
5642,USA,2,JPN,740,1976,1
5643,USA,2,JPN,740,1977,1
5644,USA,2,JPN,740,1978,1
5645,USA,2,JPN,740,1979,1
5646,USA,2,JPN,740,1980,1
5647,USA,2,JPN,740,1981,1
5648,USA,2,JPN,740,1982,1
5649,USA,2,JPN,740,1983,1
5650,USA,2,JPN,740,1984,1
5651,USA,2,JPN,740,1985,1
5652,USA,2,JPN,740,1986,1
5653,USA,2,JPN,740,1987,1
5654,USA,2,JPN,740,1988,1
5655,USA,2,JPN,740,1989,1
5656,USA,2,JPN,740,1990,1
5657,USA,2,JPN,740,1991,1
5658,USA,2,JPN,740,1992,1
5659,USA,2,JPN,740,1993,1
5660,USA,2,JPN,740,1994,1
5661,USA,2,JPN,740,1995,1
5662,USA,2,JPN,740,1996,1
5663,USA,2,JPN,740,1997,1
5664,USA,2,JPN,740,1998,1
5665,USA,2,JPN,740,1999,1
5666,USA,2,JPN,740,2000,1
5667,USA,2,JPN,740,2001,1
5668,USA,2,JPN,740,2002,1
5669,USA,2,JPN,740,2003,1
5670,USA,2,JPN,740,2004,1
5671,USA,2,JPN,740,2005,1
5672,USA,2,IND,750,1965,1
5673,USA,2,IND,750,1966,1
5674,USA,2,IND,750,1967,1
5675,USA,2,IND,750,1968,1
5676,USA,2,IND,750,1969,1
5677,USA,2,IND,750,1970,1
5678,USA,2,IND,750,1971,1
5679,USA,2,IND,750,1972,1
5680,USA,2,IND,750,1973,1
5681,USA,2,IND,750,1974,1
5682,USA,2,IND,750,1975,1
5683,USA,2,IND,750,1976,1
5684,USA,2,IND,750,1977,1
5685,USA,2,IND,750,1978,1
5686,USA,2,IND,750,1979,1
5687,USA,2,IND,750,1980,1
5688,USA,2,IND,750,1981,1
5689,USA,2,IND,750,1982,1
5690,USA,2,IND,750,1983,1
5691,USA,2,IND,750,1984,1
5692,USA,2,IND,750,1985,1
5693,USA,2,IND,750,1986,1
5694,USA,2,IND,750,1987,1
5695,USA,2,IND,750,1988,1
5696,USA,2,IND,750,1989,1
5697,USA,2,IND,750,1990,1
5698,USA,2,IND,750,1991,1
5699,USA,2,IND,750,1992,1
5700,USA,2,IND,750,1993,1
5701,USA,2,IND,750,1994,1
5702,USA,2,IND,750,1995,1
5703,USA,2,IND,750,1996,1
5704,USA,2,IND,750,1997,1
5705,USA,2,IND,750,1998,1
5706,USA,2,IND,750,1999,1
5707,USA,2,IND,750,2000,1
5708,USA,2,IND,750,2001,1
5709,USA,2,IND,750,2002,1
5710,USA,2,IND,750,2003,1
5711,USA,2,IND,750,2004,1
5712,USA,2,IND,750,2005,1
5713,USA,2,BHU,760,1971,1
5714,USA,2,BHU,760,1972,1
5715,USA,2,BHU,760,1973,1
5716,USA,2,BHU,760,1974,1
5717,USA,2,BHU,760,1975,1
5718,USA,2,BHU,760,1976,1
5719,USA,2,BHU,760,1977,1
5720,USA,2,BHU,760,1978,1
5721,USA,2,BHU,760,1979,1
5722,USA,2,BHU,760,1980,1
5723,USA,2,BHU,760,1981,1
5724,USA,2,BHU,760,1982,1
5725,USA,2,BHU,760,1983,1
5726,USA,2,BHU,760,1984,1
5727,USA,2,BHU,760,1985,1
5728,USA,2,BHU,760,1986,1
5729,USA,2,BHU,760,1987,1
5730,USA,2,BHU,760,1988,1
5731,USA,2,BHU,760,1989,1
5732,USA,2,BHU,760,1990,1
5733,USA,2,BHU,760,1991,1
5734,USA,2,BHU,760,1992,1
5735,USA,2,BHU,760,1993,1
5736,USA,2,BHU,760,1994,1
5737,USA,2,BHU,760,1995,1
5738,USA,2,BHU,760,1996,1
5739,USA,2,BHU,760,1997,1
5740,USA,2,BHU,760,1998,1
5741,USA,2,BHU,760,1999,1
5742,USA,2,BHU,760,2000,1
5743,USA,2,BHU,760,2001,1
5744,USA,2,BHU,760,2002,1
5745,USA,2,BHU,760,2003,1
5746,USA,2,BHU,760,2004,1
5747,USA,2,BHU,760,2005,1
5748,USA,2,PAK,770,1965,1
5749,USA,2,PAK,770,1966,1
5750,USA,2,PAK,770,1967,1
5751,USA,2,PAK,770,1968,1
5752,USA,2,PAK,770,1969,1
5753,USA,2,PAK,770,1970,1
5754,USA,2,PAK,770,1971,1
5755,USA,2,PAK,770,1972,1
5756,USA,2,PAK,770,1973,1
5757,USA,2,PAK,770,1974,1
5758,USA,2,PAK,770,1975,1
5759,USA,2,PAK,770,1976,1
5760,USA,2,PAK,770,1977,1
5761,USA,2,PAK,770,1978,1
5762,USA,2,PAK,770,1979,1
5763,USA,2,PAK,770,1980,1
5764,USA,2,PAK,770,1981,1
5765,USA,2,PAK,770,1982,1
5766,USA,2,PAK,770,1983,1
5767,USA,2,PAK,770,1984,1
5768,USA,2,PAK,770,1985,1
5769,USA,2,PAK,770,1986,1
5770,USA,2,PAK,770,1987,1
5771,USA,2,PAK,770,1988,1
5772,USA,2,PAK,770,1989,1
5773,USA,2,PAK,770,1990,1
5774,USA,2,PAK,770,1991,1
5775,USA,2,PAK,770,1992,1
5776,USA,2,PAK,770,1993,1
5777,USA,2,PAK,770,1994,1
5778,USA,2,PAK,770,1995,1
5779,USA,2,PAK,770,1996,1
5780,USA,2,PAK,770,1997,1
5781,USA,2,PAK,770,1998,1
5782,USA,2,PAK,770,1999,1
5783,USA,2,PAK,770,2000,1
5784,USA,2,PAK,770,2001,1
5785,USA,2,PAK,770,2002,1
5786,USA,2,PAK,770,2003,1
5787,USA,2,PAK,770,2004,1
5788,USA,2,PAK,770,2005,1
5789,USA,2,BNG,771,1971,0
5790,USA,2,BNG,771,1972,1
5791,USA,2,BNG,771,1973,1
5792,USA,2,BNG,771,1974,1
5793,USA,2,BNG,771,1975,1
5794,USA,2,BNG,771,1976,1
5795,USA,2,BNG,771,1977,1
5796,USA,2,BNG,771,1978,1
5797,USA,2,BNG,771,1979,1
5798,USA,2,BNG,771,1980,1
5799,USA,2,BNG,771,1981,1
5800,USA,2,BNG,771,1982,1
5801,USA,2,BNG,771,1983,1
5802,USA,2,BNG,771,1984,1
5803,USA,2,BNG,771,1985,1
5804,USA,2,BNG,771,1986,1
5805,USA,2,BNG,771,1987,1
5806,USA,2,BNG,771,1988,1
5807,USA,2,BNG,771,1989,1
5808,USA,2,BNG,771,1990,1
5809,USA,2,BNG,771,1991,1
5810,USA,2,BNG,771,1992,1
5811,USA,2,BNG,771,1993,1
5812,USA,2,BNG,771,1994,1
5813,USA,2,BNG,771,1995,1
5814,USA,2,BNG,771,1996,1
5815,USA,2,BNG,771,1997,1
5816,USA,2,BNG,771,1998,1
5817,USA,2,BNG,771,1999,1
5818,USA,2,BNG,771,2000,1
5819,USA,2,BNG,771,2001,1
5820,USA,2,BNG,771,2002,1
5821,USA,2,BNG,771,2003,1
5822,USA,2,BNG,771,2004,1
5823,USA,2,BNG,771,2005,1
5824,USA,2,MYA,775,1965,1
5825,USA,2,MYA,775,1966,1
5826,USA,2,MYA,775,1967,1
5827,USA,2,MYA,775,1968,1
5828,USA,2,MYA,775,1969,1
5829,USA,2,MYA,775,1970,1
5830,USA,2,MYA,775,1971,1
5831,USA,2,MYA,775,1972,1
5832,USA,2,MYA,775,1973,1
5833,USA,2,MYA,775,1974,1
5834,USA,2,MYA,775,1975,1
5835,USA,2,MYA,775,1976,1
5836,USA,2,MYA,775,1977,1
5837,USA,2,MYA,775,1978,1
5838,USA,2,MYA,775,1979,1
5839,USA,2,MYA,775,1980,1
5840,USA,2,MYA,775,1981,1
5841,USA,2,MYA,775,1982,1
5842,USA,2,MYA,775,1983,1
5843,USA,2,MYA,775,1984,1
5844,USA,2,MYA,775,1985,1
5845,USA,2,MYA,775,1986,1
5846,USA,2,MYA,775,1987,1
5847,USA,2,MYA,775,1988,1
5848,USA,2,MYA,775,1989,1
5849,USA,2,MYA,775,1990,1
5850,USA,2,MYA,775,1991,1
5851,USA,2,MYA,775,1992,1
5852,USA,2,MYA,775,1993,1
5853,USA,2,MYA,775,1994,1
5854,USA,2,MYA,775,1995,1
5855,USA,2,MYA,775,1996,1
5856,USA,2,MYA,775,1997,1
5857,USA,2,MYA,775,1998,1
5858,USA,2,MYA,775,1999,1
5859,USA,2,MYA,775,2000,1
5860,USA,2,MYA,775,2001,1
5861,USA,2,MYA,775,2002,1
5862,USA,2,MYA,775,2003,1
5863,USA,2,MYA,775,2004,1
5864,USA,2,MYA,775,2005,1
5865,USA,2,SRI,780,1965,1
5866,USA,2,SRI,780,1966,1
5867,USA,2,SRI,780,1967,1
5868,USA,2,SRI,780,1968,1
5869,USA,2,SRI,780,1969,1
5870,USA,2,SRI,780,1970,1
5871,USA,2,SRI,780,1971,1
5872,USA,2,SRI,780,1972,1
5873,USA,2,SRI,780,1973,1
5874,USA,2,SRI,780,1974,1
5875,USA,2,SRI,780,1975,1
5876,USA,2,SRI,780,1976,1
5877,USA,2,SRI,780,1977,1
5878,USA,2,SRI,780,1978,1
5879,USA,2,SRI,780,1979,1
5880,USA,2,SRI,780,1980,1
5881,USA,2,SRI,780,1981,1
5882,USA,2,SRI,780,1982,1
5883,USA,2,SRI,780,1983,1
5884,USA,2,SRI,780,1984,1
5885,USA,2,SRI,780,1985,1
5886,USA,2,SRI,780,1986,1
5887,USA,2,SRI,780,1987,1
5888,USA,2,SRI,780,1988,1
5889,USA,2,SRI,780,1989,1
5890,USA,2,SRI,780,1990,1
5891,USA,2,SRI,780,1991,1
5892,USA,2,SRI,780,1992,1
5893,USA,2,SRI,780,1993,1
5894,USA,2,SRI,780,1994,1
5895,USA,2,SRI,780,1995,1
5896,USA,2,SRI,780,1996,1
5897,USA,2,SRI,780,1997,1
5898,USA,2,SRI,780,1998,1
5899,USA,2,SRI,780,1999,1
5900,USA,2,SRI,780,2000,1
5901,USA,2,SRI,780,2001,1
5902,USA,2,SRI,780,2002,1
5903,USA,2,SRI,780,2003,1
5904,USA,2,SRI,780,2004,1
5905,USA,2,SRI,780,2005,1
5906,USA,2,MAD,781,1965,1
5907,USA,2,MAD,781,1966,1
5908,USA,2,MAD,781,1967,1
5909,USA,2,MAD,781,1968,1
5910,USA,2,MAD,781,1969,1
5911,USA,2,MAD,781,1970,1
5912,USA,2,MAD,781,1971,1
5913,USA,2,MAD,781,1972,1
5914,USA,2,MAD,781,1973,1
5915,USA,2,MAD,781,1974,1
5916,USA,2,MAD,781,1975,1
5917,USA,2,MAD,781,1976,1
5918,USA,2,MAD,781,1977,1
5919,USA,2,MAD,781,1978,1
5920,USA,2,MAD,781,1979,1
5921,USA,2,MAD,781,1980,1
5922,USA,2,MAD,781,1981,1
5923,USA,2,MAD,781,1982,1
5924,USA,2,MAD,781,1983,1
5925,USA,2,MAD,781,1984,1
5926,USA,2,MAD,781,1985,1
5927,USA,2,MAD,781,1986,1
5928,USA,2,MAD,781,1987,1
5929,USA,2,MAD,781,1988,1
5930,USA,2,MAD,781,1989,1
5931,USA,2,MAD,781,1990,1
5932,USA,2,MAD,781,1991,1
5933,USA,2,MAD,781,1992,1
5934,USA,2,MAD,781,1993,1
5935,USA,2,MAD,781,1994,1
5936,USA,2,MAD,781,1995,1
5937,USA,2,MAD,781,1996,1
