id,stateabb,ccode,year,p5
15440,PRK,731,1982,0
15441,PRK,731,1983,0
15442,PRK,731,1984,0
15443,PRK,731,1985,0
15444,PRK,731,1986,0
15445,PRK,731,1987,0
15446,PRK,731,1988,0
15447,PRK,731,1989,0
15448,PRK,731,1990,0
15449,PRK,731,1991,0
15450,PRK,731,1992,0
15451,PRK,731,1993,0
15452,PRK,731,1994,0
15453,PRK,731,1995,0
15454,PRK,731,1996,0
15455,PRK,731,1997,0
15456,PRK,731,1998,0
15457,PRK,731,1999,0
15458,PRK,731,2000,0
15459,PRK,731,2001,0
15460,PRK,731,2002,0
15461,PRK,731,2003,0
15462,PRK,731,2004,0
15463,PRK,731,2005,0
15464,PRK,731,2006,0
15465,PRK,731,2007,0
15466,PRK,731,2008,0
15467,PRK,731,2009,0
15468,PRK,731,2010,0
15469,PRK,731,2011,0
15470,PRK,731,2012,0
15471,PRK,731,2013,0
15472,PRK,731,2014,0
15473,PRK,731,2015,0
15474,PRK,731,2016,0
15475,PRK,731,2017,0
15476,PRK,731,2018,0
15477,ROK,732,1948,0
15478,ROK,732,1949,0
15479,ROK,732,1950,0
15480,ROK,732,1951,0
15481,ROK,732,1952,0
15482,ROK,732,1953,0
15483,ROK,732,1954,0
15484,ROK,732,1955,0
15485,ROK,732,1956,0
15486,ROK,732,1957,0
15487,ROK,732,1958,0
15488,ROK,732,1959,0
15489,ROK,732,1960,0
15490,ROK,732,1961,0
15491,ROK,732,1962,0
15492,ROK,732,1963,0
15493,ROK,732,1964,0
15494,ROK,732,1965,0
15495,ROK,732,1966,0
15496,ROK,732,1967,0
15497,ROK,732,1968,0
15498,ROK,732,1969,0
15499,ROK,732,1970,0
15500,ROK,732,1971,0
15501,ROK,732,1972,0
15502,ROK,732,1973,0
15503,ROK,732,1974,0
15504,ROK,732,1975,0
15505,ROK,732,1976,0
15506,ROK,732,1977,0
15507,ROK,732,1978,0
15508,ROK,732,1979,0
15509,ROK,732,1980,0
15510,ROK,732,1981,0
15511,ROK,732,1982,0
15512,ROK,732,1983,0
15513,ROK,732,1984,0
15514,ROK,732,1985,0
15515,ROK,732,1986,0
15516,ROK,732,1987,0
15517,ROK,732,1988,0
15518,ROK,732,1989,0
15519,ROK,732,1990,0
15520,ROK,732,1991,0
15521,ROK,732,1992,0
15522,ROK,732,1993,0
15523,ROK,732,1994,0
15524,ROK,732,1995,0
15525,ROK,732,1996,0
15526,ROK,732,1997,0
15527,ROK,732,1998,0
15528,ROK,732,1999,0
15529,ROK,732,2000,0
15530,ROK,732,2001,0
15531,ROK,732,2002,0
15532,ROK,732,2003,0
15533,ROK,732,2004,0
15534,ROK,732,2005,0
15535,ROK,732,2006,0
15536,ROK,732,2007,0
15537,ROK,732,2008,0
15538,ROK,732,2009,0
15539,ROK,732,2010,0
15540,ROK,732,2011,0
15541,ROK,732,2012,0
15542,ROK,732,2013,0
15543,ROK,732,2014,0
15544,ROK,732,2015,0
15545,ROK,732,2016,0
15546,ROK,732,2017,0
15547,ROK,732,2018,0
15548,JPN,740,1800,0
15549,JPN,740,1801,0
15550,JPN,740,1802,0
15551,JPN,740,1803,0
15552,JPN,740,1804,0
15553,JPN,740,1805,0
15554,JPN,740,1806,0
15555,JPN,740,1807,0
15556,JPN,740,1808,0
15557,JPN,740,1809,0
15558,JPN,740,1810,0
15559,JPN,740,1811,0
15560,JPN,740,1812,0
15561,JPN,740,1813,0
15562,JPN,740,1814,0
15563,JPN,740,1815,0
15564,JPN,740,1816,0
15565,JPN,740,1817,0
15566,JPN,740,1818,0
15567,JPN,740,1819,0
15568,JPN,740,1820,0
15569,JPN,740,1821,0
15570,JPN,740,1822,0
15571,JPN,740,1823,0
15572,JPN,740,1824,0
15573,JPN,740,1825,0
15574,JPN,740,1826,0
15575,JPN,740,1827,0
15576,JPN,740,1828,0
15577,JPN,740,1829,0
15578,JPN,740,1830,0
15579,JPN,740,1831,0
15580,JPN,740,1832,0
15581,JPN,740,1833,0
15582,JPN,740,1834,0
15583,JPN,740,1835,0
15584,JPN,740,1836,0
15585,JPN,740,1837,0
15586,JPN,740,1838,0
15587,JPN,740,1839,0
15588,JPN,740,1840,0
15589,JPN,740,1841,0
15590,JPN,740,1842,0
15591,JPN,740,1843,0
15592,JPN,740,1844,0
15593,JPN,740,1845,0
15594,JPN,740,1846,0
15595,JPN,740,1847,0
15596,JPN,740,1848,0
15597,JPN,740,1849,0
15598,JPN,740,1850,0
15599,JPN,740,1851,0
15600,JPN,740,1852,0
15601,JPN,740,1853,0
15602,JPN,740,1854,0
15603,JPN,740,1855,0
15604,JPN,740,1856,0
15605,JPN,740,1857,0
15606,JPN,740,1858,0
15607,JPN,740,1859,0
15608,JPN,740,1860,0
15609,JPN,740,1861,0
15610,JPN,740,1862,0
15611,JPN,740,1863,0
15612,JPN,740,1864,0
15613,JPN,740,1865,0
15614,JPN,740,1866,0
15615,JPN,740,1867,0
15616,JPN,740,1868,0
15617,JPN,740,1869,0
15618,JPN,740,1870,0
15619,JPN,740,1871,0
15620,JPN,740,1872,0
15621,JPN,740,1873,0
15622,JPN,740,1874,0
15623,JPN,740,1875,0
15624,JPN,740,1876,0
15625,JPN,740,1877,0
15626,JPN,740,1878,0
15627,JPN,740,1879,0
15628,JPN,740,1880,0
15629,JPN,740,1881,0
15630,JPN,740,1882,0
15631,JPN,740,1883,0
15632,JPN,740,1884,0
15633,JPN,740,1885,0
15634,JPN,740,1886,0
15635,JPN,740,1887,0
15636,JPN,740,1888,0
15637,JPN,740,1889,0
15638,JPN,740,1890,0
15639,JPN,740,1891,0
15640,JPN,740,1892,0
15641,JPN,740,1893,0
15642,JPN,740,1894,0
15643,JPN,740,1895,0
15644,JPN,740,1896,0
15645,JPN,740,1897,0
15646,JPN,740,1898,0
15647,JPN,740,1899,0
15648,JPN,740,1900,0
15649,JPN,740,1901,0
15650,JPN,740,1902,0
15651,JPN,740,1903,0
15652,JPN,740,1904,0
15653,JPN,740,1905,0
15654,JPN,740,1906,0
15655,JPN,740,1907,0
15656,JPN,740,1908,0
15657,JPN,740,1909,0
15658,JPN,740,1910,0
15659,JPN,740,1911,0
15660,JPN,740,1912,0
15661,JPN,740,1913,0
15662,JPN,740,1914,0
15663,JPN,740,1915,0
15664,JPN,740,1916,0
15665,JPN,740,1917,0
15666,JPN,740,1918,0
15667,JPN,740,1919,0
15668,JPN,740,1920,0
15669,JPN,740,1921,0
15670,JPN,740,1922,0
15671,JPN,740,1923,0
15672,JPN,740,1924,0
15673,JPN,740,1925,0
15674,JPN,740,1926,0
15675,JPN,740,1927,0
15676,JPN,740,1928,0
15677,JPN,740,1929,0
15678,JPN,740,1930,0
15679,JPN,740,1931,0
15680,JPN,740,1932,0
15681,JPN,740,1933,0
15682,JPN,740,1934,0
15683,JPN,740,1935,0
15684,JPN,740,1936,0
15685,JPN,740,1937,0
15686,JPN,740,1938,0
15687,JPN,740,1939,0
15688,JPN,740,1940,0
15689,JPN,740,1941,0
15690,JPN,740,1942,0
15691,JPN,740,1943,0
15692,JPN,740,1944,0
15693,JPN,740,1945,0
15694,JPN,740,1946,0
15695,JPN,740,1947,0
15696,JPN,740,1948,0
15697,JPN,740,1949,0
15698,JPN,740,1950,0
15699,JPN,740,1951,0
15700,JPN,740,1952,0
15701,JPN,740,1953,0
15702,JPN,740,1954,0
15703,JPN,740,1955,0
15704,JPN,740,1956,0
15705,JPN,740,1957,0
15706,JPN,740,1958,0
15707,JPN,740,1959,0
15708,JPN,740,1960,0
15709,JPN,740,1961,0
15710,JPN,740,1962,0
15711,JPN,740,1963,0
15712,JPN,740,1964,0
15713,JPN,740,1965,0
15714,JPN,740,1966,0
15715,JPN,740,1967,0
15716,JPN,740,1968,0
15717,JPN,740,1969,0
15718,JPN,740,1970,0
15719,JPN,740,1971,0
15720,JPN,740,1972,0
15721,JPN,740,1973,0
15722,JPN,740,1974,0
15723,JPN,740,1975,0
15724,JPN,740,1976,0
15725,JPN,740,1977,0
15726,JPN,740,1978,0
15727,JPN,740,1979,0
15728,JPN,740,1980,0
15729,JPN,740,1981,0
15730,JPN,740,1982,0
15731,JPN,740,1983,0
15732,JPN,740,1984,0
15733,JPN,740,1985,0
15734,JPN,740,1986,0
15735,JPN,740,1987,0
15736,JPN,740,1988,0
15737,JPN,740,1989,0
15738,JPN,740,1990,0
15739,JPN,740,1991,0
15740,JPN,740,1992,0
15741,JPN,740,1993,0
15742,JPN,740,1994,0
15743,JPN,740,1995,0
15744,JPN,740,1996,0
15745,JPN,740,1997,0
15746,JPN,740,1998,0
15747,JPN,740,1999,0
15748,JPN,740,2000,0
15749,JPN,740,2001,0
15750,JPN,740,2002,0
15751,JPN,740,2003,0
15752,JPN,740,2004,0
15753,JPN,740,2005,0
15754,JPN,740,2006,0
15755,JPN,740,2007,0
15756,JPN,740,2008,0
15757,JPN,740,2009,0
15758,JPN,740,2010,0
15759,JPN,740,2011,0
15760,JPN,740,2012,0
15761,JPN,740,2013,0
15762,JPN,740,2014,0
15763,JPN,740,2015,0
15764,JPN,740,2016,0
15765,JPN,740,2017,0
15766,JPN,740,2018,0
15767,IND,750,1947,1
15768,IND,750,1948,1
15769,IND,750,1949,1
15770,IND,750,1950,1
15771,IND,750,1951,1
15772,IND,750,1952,1
15773,IND,750,1953,1
15774,IND,750,1954,1
15775,IND,750,1955,1
15776,IND,750,1956,1
15777,IND,750,1957,1
15778,IND,750,1958,1
15779,IND,750,1959,1
15780,IND,750,1960,1
15781,IND,750,1961,1
15782,IND,750,1962,1
15783,IND,750,1963,1
15784,IND,750,1964,1
15785,IND,750,1965,1
15786,IND,750,1966,1
15787,IND,750,1967,1
15788,IND,750,1968,1
15789,IND,750,1969,1
15790,IND,750,1970,1
15791,IND,750,1971,1
15792,IND,750,1972,1
15793,IND,750,1973,1
15794,IND,750,1974,1
15795,IND,750,1975,1
15796,IND,750,1976,1
15797,IND,750,1977,1
15798,IND,750,1978,1
15799,IND,750,1979,1
15800,IND,750,1980,1
15801,IND,750,1981,1
15802,IND,750,1982,1
15803,IND,750,1983,1
15804,IND,750,1984,1
15805,IND,750,1985,1
15806,IND,750,1986,1
15807,IND,750,1987,1
15808,IND,750,1988,1
15809,IND,750,1989,1
15810,IND,750,1990,1
15811,IND,750,1991,1
15812,IND,750,1992,1
15813,IND,750,1993,1
15814,IND,750,1994,1
15815,IND,750,1995,1
15816,IND,750,1996,1
15817,IND,750,1997,1
15818,IND,750,1998,1
15819,IND,750,1999,1
15820,IND,750,2000,1
15821,IND,750,2001,1
15822,IND,750,2002,1
15823,IND,750,2003,1
15824,IND,750,2004,1
15825,IND,750,2005,1
15826,IND,750,2006,1
15827,IND,750,2007,1
15828,IND,750,2008,1
15829,IND,750,2009,1
15830,IND,750,2010,1
15831,IND,750,2011,1
15832,IND,750,2012,1
15833,IND,750,2013,1
15834,IND,750,2014,1
15835,IND,750,2015,1
15836,IND,750,2016,1
15837,IND,750,2017,1
15838,IND,750,2018,1
15839,BHU,760,1907,0
15840,BHU,760,1908,0
15841,BHU,760,1909,0
15842,BHU,760,1910,0
15843,BHU,760,1911,0
15844,BHU,760,1912,0
15845,BHU,760,1913,0
15846,BHU,760,1914,0
15847,BHU,760,1915,0
15848,BHU,760,1916,0
15849,BHU,760,1917,0
15850,BHU,760,1918,0
15851,BHU,760,1919,0
15852,BHU,760,1920,0
15853,BHU,760,1921,0
15854,BHU,760,1922,0
15855,BHU,760,1923,0
15856,BHU,760,1924,0
15857,BHU,760,1925,0
15858,BHU,760,1926,0
15859,BHU,760,1927,0
15860,BHU,760,1928,0
15861,BHU,760,1929,0
15862,BHU,760,1930,0
15863,BHU,760,1931,0
15864,BHU,760,1932,0
15865,BHU,760,1933,0
15866,BHU,760,1934,0
15867,BHU,760,1935,0
15868,BHU,760,1936,0
15869,BHU,760,1937,0
15870,BHU,760,1938,0
15871,BHU,760,1939,0
15872,BHU,760,1940,0
15873,BHU,760,1941,0
15874,BHU,760,1942,0
15875,BHU,760,1943,0
15876,BHU,760,1944,0
15877,BHU,760,1945,0
15878,BHU,760,1946,0
15879,BHU,760,1947,0
15880,BHU,760,1948,0
15881,BHU,760,1949,0
15882,BHU,760,1950,0
15883,BHU,760,1951,0
15884,BHU,760,1952,0
15885,BHU,760,1953,0
15886,BHU,760,1954,0
15887,BHU,760,1955,0
15888,BHU,760,1956,0
15889,BHU,760,1957,0
15890,BHU,760,1958,0
15891,BHU,760,1959,0
15892,BHU,760,1960,0
15893,BHU,760,1961,0
15894,BHU,760,1962,0
15895,BHU,760,1963,0
15896,BHU,760,1964,0
15897,BHU,760,1965,0
15898,BHU,760,1966,0
15899,BHU,760,1967,0
15900,BHU,760,1968,0
15901,BHU,760,1969,0
15902,BHU,760,1970,0
15903,BHU,760,1971,0
15904,BHU,760,1972,0
15905,BHU,760,1973,0
15906,BHU,760,1974,0
15907,BHU,760,1975,0
15908,BHU,760,1976,0
15909,BHU,760,1977,0
15910,BHU,760,1978,0
15911,BHU,760,1979,0
15912,BHU,760,1980,0
15913,BHU,760,1981,0
15914,BHU,760,1982,0
15915,BHU,760,1983,0
15916,BHU,760,1984,0
15917,BHU,760,1985,0
15918,BHU,760,1986,0
15919,BHU,760,1987,0
15920,BHU,760,1988,0
15921,BHU,760,1989,0
15922,BHU,760,1990,0
15923,BHU,760,1991,0
15924,BHU,760,1992,0
15925,BHU,760,1993,0
15926,BHU,760,1994,0
15927,BHU,760,1995,0
15928,BHU,760,1996,0
15929,BHU,760,1997,0
15930,BHU,760,1998,0
15931,BHU,760,1999,0
15932,BHU,760,2000,0
15933,BHU,760,2001,0
15934,BHU,760,2002,0
15935,BHU,760,2003,0
15936,BHU,760,2004,0
15937,BHU,760,2005,0
15938,BHU,760,2006,0
15939,BHU,760,2007,0
15940,BHU,760,2008,0
15941,BHU,760,2009,0
15942,BHU,760,2010,0
15943,BHU,760,2011,0
15944,BHU,760,2012,0
15945,BHU,760,2013,0
15946,BHU,760,2014,0
15947,BHU,760,2015,0
15948,BHU,760,2016,0
15949,BHU,760,2017,0
15950,BHU,760,2018,0
15951,PKS,769,1947,0
15952,PKS,769,1948,0
15953,PKS,769,1949,0
15954,PKS,769,1950,0
15955,PKS,769,1951,0
15956,PKS,769,1952,0
15957,PKS,769,1953,0
15958,PKS,769,1954,0
15959,PKS,769,1955,0
15960,PKS,769,1956,0
15961,PKS,769,1957,0
15962,PKS,769,1958,0
15963,PKS,769,1959,0
15964,PKS,769,1960,0
15965,PKS,769,1961,0
15966,PKS,769,1962,0
15967,PKS,769,1963,0
15968,PKS,769,1964,0
15969,PKS,769,1965,0
15970,PKS,769,1966,0
15971,PKS,769,1967,0
15972,PKS,769,1968,0
15973,PKS,769,1969,0
15974,PKS,769,1970,0
15975,PKS,769,1971,0
15976,PAK,770,1972,0
15977,PAK,770,1973,0
15978,PAK,770,1974,0
15979,PAK,770,1975,0
15980,PAK,770,1976,0
15981,PAK,770,1977,0
15982,PAK,770,1978,0
15983,PAK,770,1979,0
15984,PAK,770,1980,0
15985,PAK,770,1981,0
15986,PAK,770,1982,0
15987,PAK,770,1983,0
15988,PAK,770,1984,0
15989,PAK,770,1985,0
15990,PAK,770,1986,0
15991,PAK,770,1987,0
15992,PAK,770,1988,0
15993,PAK,770,1989,0
15994,PAK,770,1990,0
15995,PAK,770,1991,0
15996,PAK,770,1992,0
15997,PAK,770,1993,0
15998,PAK,770,1994,0
15999,PAK,770,1995,0
16000,PAK,770,1996,0
16001,PAK,770,1997,0
16002,PAK,770,1998,0
16003,PAK,770,1999,0
16004,PAK,770,2000,0
16005,PAK,770,2001,0
16006,PAK,770,2002,0
16007,PAK,770,2003,0
16008,PAK,770,2004,0
16009,PAK,770,2005,0
16010,PAK,770,2006,0
16011,PAK,770,2007,0
16012,PAK,770,2008,0
16013,PAK,770,2009,0
16014,PAK,770,2010,0
16015,PAK,770,2011,0
16016,PAK,770,2012,0
16017,PAK,770,2013,0
16018,PAK,770,2014,0
16019,PAK,770,2015,0
16020,PAK,770,2016,0
16021,PAK,770,2017,0
16022,PAK,770,2018,0
16023,BNG,771,1972,1
16024,BNG,771,1973,1
16025,BNG,771,1974,1
16026,BNG,771,1975,1
16027,BNG,771,1976,1
16028,BNG,771,1977,1
16029,BNG,771,1978,1
16030,BNG,771,1979,1
16031,BNG,771,1980,1
16032,BNG,771,1981,1
16033,BNG,771,1982,1
16034,BNG,771,1983,1
16035,BNG,771,1984,1
16036,BNG,771,1985,1
16037,BNG,771,1986,1
16038,BNG,771,1987,1
16039,BNG,771,1988,1
16040,BNG,771,1989,1
16041,BNG,771,1990,1
16042,BNG,771,1991,1
16043,BNG,771,1992,1
16044,BNG,771,1993,1
16045,BNG,771,1994,1
16046,BNG,771,1995,1
16047,BNG,771,1996,1
16048,BNG,771,1997,1
16049,BNG,771,1998,1
16050,BNG,771,1999,1
16051,BNG,771,2000,1
16052,BNG,771,2001,1
16053,BNG,771,2002,1
16054,BNG,771,2003,1
16055,BNG,771,2004,1
16056,BNG,771,2005,1
16057,BNG,771,2006,1
16058,BNG,771,2007,1
16059,BNG,771,2008,1
16060,BNG,771,2009,1
16061,BNG,771,2010,1
16062,BNG,771,2011,1
16063,BNG,771,2012,1
16064,BNG,771,2013,1
16065,BNG,771,2014,1
16066,BNG,771,2015,1
16067,BNG,771,2016,1
16068,BNG,771,2017,1
16069,BNG,771,2018,1
16070,MYA,775,1948,1
16071,MYA,775,1949,1
16072,MYA,775,1950,1
16073,MYA,775,1951,1
16074,MYA,775,1952,1
16075,MYA,775,1953,1
16076,MYA,775,1954,1
16077,MYA,775,1955,1
16078,MYA,775,1956,1
16079,MYA,775,1957,1
16080,MYA,775,1958,1
16081,MYA,775,1959,1
16082,MYA,775,1960,1
16083,MYA,775,1961,1
16084,MYA,775,1962,1
16085,MYA,775,1963,1
16086,MYA,775,1964,1
16087,MYA,775,1965,1
16088,MYA,775,1966,1
16089,MYA,775,1967,1
16090,MYA,775,1968,1
16091,MYA,775,1969,1
16092,MYA,775,1970,1
16093,MYA,775,1971,1
16094,MYA,775,1972,1
16095,MYA,775,1973,1
16096,MYA,775,1974,1
16097,MYA,775,1975,1
16098,MYA,775,1976,1
16099,MYA,775,1977,1
16100,MYA,775,1978,1
16101,MYA,775,1979,1
16102,MYA,775,1980,1
16103,MYA,775,1981,1
16104,MYA,775,1982,1
16105,MYA,775,1983,1
16106,MYA,775,1984,1
16107,MYA,775,1985,1
16108,MYA,775,1986,1
16109,MYA,775,1987,1
16110,MYA,775,1988,1
16111,MYA,775,1989,1
16112,MYA,775,1990,1
16113,MYA,775,1991,1
16114,MYA,775,1992,1
16115,MYA,775,1993,1
16116,MYA,775,1994,1
16117,MYA,775,1995,1
16118,MYA,775,1996,1
16119,MYA,775,1997,1
16120,MYA,775,1998,1
16121,MYA,775,1999,1
16122,MYA,775,2000,1
16123,MYA,775,2001,1
16124,MYA,775,2002,1
16125,MYA,775,2003,1
16126,MYA,775,2004,1
16127,MYA,775,2005,1
16128,MYA,775,2006,1
16129,MYA,775,2007,1
16130,MYA,775,2008,1
16131,MYA,775,2009,1
16132,MYA,775,2010,1
16133,MYA,775,2011,1
16134,MYA,775,2012,1
16135,MYA,775,2013,1
16136,MYA,775,2014,1
16137,MYA,775,2015,1
16138,MYA,775,2016,1
16139,MYA,775,2017,1
16140,MYA,775,2018,1
16141,SRI,780,1948,0
16142,SRI,780,1949,0
16143,SRI,780,1950,0
16144,SRI,780,1951,0
16145,SRI,780,1952,0
16146,SRI,780,1953,0
16147,SRI,780,1954,0
16148,SRI,780,1955,0
16149,SRI,780,1956,0
16150,SRI,780,1957,0
16151,SRI,780,1958,0
16152,SRI,780,1959,0
16153,SRI,780,1960,0
16154,SRI,780,1961,0
16155,SRI,780,1962,0
16156,SRI,780,1963,0
16157,SRI,780,1964,0
16158,SRI,780,1965,0
16159,SRI,780,1966,0
16160,SRI,780,1967,0
16161,SRI,780,1968,0
16162,SRI,780,1969,0
16163,SRI,780,1970,0
16164,SRI,780,1971,0
16165,SRI,780,1972,0
16166,SRI,780,1973,0
16167,SRI,780,1974,0
16168,SRI,780,1975,0
16169,SRI,780,1976,0
16170,SRI,780,1977,0
16171,SRI,780,1978,0
16172,SRI,780,1979,0
16173,SRI,780,1980,0
16174,SRI,780,1981,0
16175,SRI,780,1982,0
16176,SRI,780,1983,0
16177,SRI,780,1984,0
16178,SRI,780,1985,0
16179,SRI,780,1986,0
16180,SRI,780,1987,0
16181,SRI,780,1988,0
16182,SRI,780,1989,0
16183,SRI,780,1990,0
16184,SRI,780,1991,0
16185,SRI,780,1992,0
16186,SRI,780,1993,0
16187,SRI,780,1994,0
16188,SRI,780,1995,0
16189,SRI,780,1996,0
16190,SRI,780,1997,0
16191,SRI,780,1998,0
16192,SRI,780,1999,0
16193,SRI,780,2000,0
16194,SRI,780,2001,0
16195,SRI,780,2002,0
16196,SRI,780,2003,0
16197,SRI,780,2004,0
16198,SRI,780,2005,0
16199,SRI,780,2006,0
16200,SRI,780,2007,0
16201,SRI,780,2008,0
16202,SRI,780,2009,0
16203,SRI,780,2010,0
16204,SRI,780,2011,0
16205,SRI,780,2012,0
16206,SRI,780,2013,0
16207,SRI,780,2014,0
16208,SRI,780,2015,0
16209,SRI,780,2016,0
16210,SRI,780,2017,0
16211,SRI,780,2018,0
16212,NEP,790,1800,0
16213,NEP,790,1801,0
16214,NEP,790,1802,0
16215,NEP,790,1803,0
16216,NEP,790,1804,0
16217,NEP,790,1805,0
16218,NEP,790,1806,0
16219,NEP,790,1807,0
16220,NEP,790,1808,0
16221,NEP,790,1809,0
16222,NEP,790,1810,0
16223,NEP,790,1811,0
16224,NEP,790,1812,0
16225,NEP,790,1813,0
16226,NEP,790,1814,0
16227,NEP,790,1815,0
16228,NEP,790,1816,0
16229,NEP,790,1817,0
16230,NEP,790,1818,0
16231,NEP,790,1819,0
16232,NEP,790,1820,0
16233,NEP,790,1821,0
16234,NEP,790,1822,0
16235,NEP,790,1823,0
16236,NEP,790,1824,0
16237,NEP,790,1825,0
16238,NEP,790,1826,0
16239,NEP,790,1827,0
16240,NEP,790,1828,0
16241,NEP,790,1829,0
16242,NEP,790,1830,0
16243,NEP,790,1831,0
16244,NEP,790,1832,0
16245,NEP,790,1833,0
16246,NEP,790,1834,0
16247,NEP,790,1835,0
16248,NEP,790,1836,0
16249,NEP,790,1837,0
16250,NEP,790,1838,0
16251,NEP,790,1839,0
16252,NEP,790,1840,0
16253,NEP,790,1841,0
16254,NEP,790,1842,0
16255,NEP,790,1843,0
16256,NEP,790,1844,0
16257,NEP,790,1845,0
16258,NEP,790,1846,0
16259,NEP,790,1847,0
16260,NEP,790,1848,0
16261,NEP,790,1849,0
16262,NEP,790,1850,0
16263,NEP,790,1851,0
16264,NEP,790,1852,0
16265,NEP,790,1853,0
16266,NEP,790,1854,0
16267,NEP,790,1855,0
16268,NEP,790,1856,0
16269,NEP,790,1857,0
16270,NEP,790,1858,0
16271,NEP,790,1859,0
16272,NEP,790,1860,0
16273,NEP,790,1861,0
16274,NEP,790,1862,0
16275,NEP,790,1863,0
16276,NEP,790,1864,0
16277,NEP,790,1865,0
16278,NEP,790,1866,0
16279,NEP,790,1867,0
16280,NEP,790,1868,0
16281,NEP,790,1869,0
16282,NEP,790,1870,0
16283,NEP,790,1871,0
16284,NEP,790,1872,0
16285,NEP,790,1873,0
16286,NEP,790,1874,0
16287,NEP,790,1875,0
16288,NEP,790,1876,0
16289,NEP,790,1877,0
16290,NEP,790,1878,0
16291,NEP,790,1879,0
16292,NEP,790,1880,0
16293,NEP,790,1881,0
16294,NEP,790,1882,0
16295,NEP,790,1883,0
16296,NEP,790,1884,0
16297,NEP,790,1885,0
16298,NEP,790,1886,0
16299,NEP,790,1887,0
16300,NEP,790,1888,0
16301,NEP,790,1889,0
16302,NEP,790,1890,0
16303,NEP,790,1891,0
16304,NEP,790,1892,0
16305,NEP,790,1893,0
16306,NEP,790,1894,0
16307,NEP,790,1895,0
16308,NEP,790,1896,0
16309,NEP,790,1897,0
16310,NEP,790,1898,0
16311,NEP,790,1899,0
16312,NEP,790,1900,0
16313,NEP,790,1901,0
16314,NEP,790,1902,0
16315,NEP,790,1903,0
16316,NEP,790,1904,0
16317,NEP,790,1905,0
16318,NEP,790,1906,0
16319,NEP,790,1907,0
16320,NEP,790,1908,0
16321,NEP,790,1909,0
16322,NEP,790,1910,0
16323,NEP,790,1911,0
16324,NEP,790,1912,0
16325,NEP,790,1913,0
16326,NEP,790,1914,0
16327,NEP,790,1915,0
16328,NEP,790,1916,0
16329,NEP,790,1917,0
16330,NEP,790,1918,0
16331,NEP,790,1919,0
16332,NEP,790,1920,0
16333,NEP,790,1921,0
16334,NEP,790,1922,0
16335,NEP,790,1923,0
16336,NEP,790,1924,0
16337,NEP,790,1925,0
16338,NEP,790,1926,0
16339,NEP,790,1927,0
16340,NEP,790,1928,0
16341,NEP,790,1929,0
16342,NEP,790,1930,0
16343,NEP,790,1931,0
16344,NEP,790,1932,0
16345,NEP,790,1933,0
16346,NEP,790,1934,0
16347,NEP,790,1935,0
16348,NEP,790,1936,0
16349,NEP,790,1937,0
16350,NEP,790,1938,0
16351,NEP,790,1939,0
16352,NEP,790,1940,0
16353,NEP,790,1941,0
16354,NEP,790,1942,0
16355,NEP,790,1943,0
16356,NEP,790,1944,0
16357,NEP,790,1945,0
16358,NEP,790,1946,0
16359,NEP,790,1947,0
16360,NEP,790,1948,0
16361,NEP,790,1949,0
16362,NEP,790,1950,0
16363,NEP,790,1951,0
16364,NEP,790,1952,0
16365,NEP,790,1953,0
16366,NEP,790,1954,0
16367,NEP,790,1955,0
16368,NEP,790,1956,0
16369,NEP,790,1957,0
16370,NEP,790,1958,0
16371,NEP,790,1959,0
16372,NEP,790,1960,0
16373,NEP,790,1961,0
16374,NEP,790,1962,0
16375,NEP,790,1963,0
16376,NEP,790,1964,0
16377,NEP,790,1965,0
16378,NEP,790,1966,0
16379,NEP,790,1967,0
16380,NEP,790,1968,0
16381,NEP,790,1969,0
16382,NEP,790,1970,0
16383,NEP,790,1971,0
16384,NEP,790,1972,0
16385,NEP,790,1973,0
16386,NEP,790,1974,0
16387,NEP,790,1975,0
16388,NEP,790,1976,0
16389,NEP,790,1977,0
16390,NEP,790,1978,0
16391,NEP,790,1979,0
16392,NEP,790,1980,0
16393,NEP,790,1981,0
16394,NEP,790,1982,0
16395,NEP,790,1983,0
16396,NEP,790,1984,0
16397,NEP,790,1985,0
16398,NEP,790,1986,0
16399,NEP,790,1987,0
16400,NEP,790,1988,0
16401,NEP,790,1989,0
16402,NEP,790,1990,0
16403,NEP,790,1991,0
16404,NEP,790,1992,0
16405,NEP,790,1993,0
16406,NEP,790,1994,0
16407,NEP,790,1995,0
16408,NEP,790,1996,0
16409,NEP,790,1997,0
16410,NEP,790,1998,0
16411,NEP,790,1999,0
16412,NEP,790,2000,0
16413,NEP,790,2001,0
16414,NEP,790,2002,0
16415,NEP,790,2003,0
16416,NEP,790,2004,0
16417,NEP,790,2005,0
16418,NEP,790,2006,0
16419,NEP,790,2007,0
16420,NEP,790,2008,0
16421,NEP,790,2009,0
16422,NEP,790,2010,0
16423,NEP,790,2011,0
16424,NEP,790,2012,0
16425,NEP,790,2013,0
16426,NEP,790,2014,0
16427,NEP,790,2015,0
16428,NEP,790,2016,0
16429,NEP,790,2017,0
16430,NEP,790,2018,0
16431,THI,800,1800,0
16432,THI,800,1801,0
16433,THI,800,1802,0
16434,THI,800,1803,0
16435,THI,800,1804,0
16436,THI,800,1805,0
16437,THI,800,1806,0
16438,THI,800,1807,0
16439,THI,800,1808,0
16440,THI,800,1809,0
16441,THI,800,1810,0
16442,THI,800,1811,0
16443,THI,800,1812,0
16444,THI,800,1813,0
