id,stateabb,ccode,year,major
9764,GHA,452,1978,0
9765,GHA,452,1979,0
9766,GHA,452,1980,0
9767,GHA,452,1981,0
9768,GHA,452,1982,0
9769,GHA,452,1983,0
9770,GHA,452,1984,0
9771,GHA,452,1985,0
9772,GHA,452,1986,0
9773,GHA,452,1987,0
9774,GHA,452,1988,0
9775,GHA,452,1989,0
9776,GHA,452,1990,0
9777,GHA,452,1991,0
9778,GHA,452,1992,0
9779,GHA,452,1993,0
9780,GHA,452,1994,0
9781,GHA,452,1995,0
9782,GHA,452,1996,0
9783,GHA,452,1997,0
9784,GHA,452,1998,0
9785,GHA,452,1999,0
9786,GHA,452,2000,0
9787,GHA,452,2001,0
9788,GHA,452,2002,0
9789,GHA,452,2003,0
9790,GHA,452,2004,0
9791,GHA,452,2005,0
9792,GHA,452,2006,0
9793,GHA,452,2007,0
9794,GHA,452,2008,0
9795,GHA,452,2009,0
9796,GHA,452,2010,0
9797,GHA,452,2011,0
9798,GHA,452,2012,0
9799,GHA,452,2013,0
9800,GHA,452,2014,0
9801,TOG,461,1960,0
9802,TOG,461,1961,0
9803,TOG,461,1962,0
9804,TOG,461,1963,0
9805,TOG,461,1964,0
9806,TOG,461,1965,0
9807,TOG,461,1966,0
9808,TOG,461,1967,0
9809,TOG,461,1968,0
9810,TOG,461,1969,0
9811,TOG,461,1970,0
9812,TOG,461,1971,0
9813,TOG,461,1972,0
9814,TOG,461,1973,0
9815,TOG,461,1974,0
9816,TOG,461,1975,0
9817,TOG,461,1976,0
9818,TOG,461,1977,0
9819,TOG,461,1978,0
9820,TOG,461,1979,0
9821,TOG,461,1980,0
9822,TOG,461,1981,0
9823,TOG,461,1982,0
9824,TOG,461,1983,0
9825,TOG,461,1984,0
9826,TOG,461,1985,0
9827,TOG,461,1986,0
9828,TOG,461,1987,0
9829,TOG,461,1988,0
9830,TOG,461,1989,0
9831,TOG,461,1990,0
9832,TOG,461,1991,0
9833,TOG,461,1992,0
9834,TOG,461,1993,0
9835,TOG,461,1994,0
9836,TOG,461,1995,0
9837,TOG,461,1996,0
9838,TOG,461,1997,0
9839,TOG,461,1998,0
9840,TOG,461,1999,0
9841,TOG,461,2000,0
9842,TOG,461,2001,0
9843,TOG,461,2002,0
9844,TOG,461,2003,0
9845,TOG,461,2004,0
9846,TOG,461,2005,0
9847,TOG,461,2006,0
9848,TOG,461,2007,0
9849,TOG,461,2008,0
9850,TOG,461,2009,0
9851,TOG,461,2010,0
9852,TOG,461,2011,0
9853,TOG,461,2012,0
9854,TOG,461,2013,0
9855,TOG,461,2014,0
9856,CAO,471,1960,0
9857,CAO,471,1961,0
9858,CAO,471,1962,0
9859,CAO,471,1963,0
9860,CAO,471,1964,0
9861,CAO,471,1965,0
9862,CAO,471,1966,0
9863,CAO,471,1967,0
9864,CAO,471,1968,0
9865,CAO,471,1969,0
9866,CAO,471,1970,0
9867,CAO,471,1971,0
9868,CAO,471,1972,0
9869,CAO,471,1973,0
9870,CAO,471,1974,0
9871,CAO,471,1975,0
9872,CAO,471,1976,0
9873,CAO,471,1977,0
9874,CAO,471,1978,0
9875,CAO,471,1979,0
9876,CAO,471,1980,0
9877,CAO,471,1981,0
9878,CAO,471,1982,0
9879,CAO,471,1983,0
9880,CAO,471,1984,0
9881,CAO,471,1985,0
9882,CAO,471,1986,0
9883,CAO,471,1987,0
9884,CAO,471,1988,0
9885,CAO,471,1989,0
9886,CAO,471,1990,0
9887,CAO,471,1991,0
9888,CAO,471,1992,0
9889,CAO,471,1993,0
9890,CAO,471,1994,0
9891,CAO,471,1995,0
9892,CAO,471,1996,0
9893,CAO,471,1997,0
9894,CAO,471,1998,0
9895,CAO,471,1999,0
9896,CAO,471,2000,0
9897,CAO,471,2001,0
9898,CAO,471,2002,0
9899,CAO,471,2003,0
9900,CAO,471,2004,0
9901,CAO,471,2005,0
9902,CAO,471,2006,0
9903,CAO,471,2007,0
9904,CAO,471,2008,0
9905,CAO,471,2009,0
9906,CAO,471,2010,0
9907,CAO,471,2011,0
9908,CAO,471,2012,0
9909,CAO,471,2013,0
9910,CAO,471,2014,0
9911,NIG,475,1960,0
9912,NIG,475,1961,0
9913,NIG,475,1962,0
9914,NIG,475,1963,0
9915,NIG,475,1964,0
9916,NIG,475,1965,0
9917,NIG,475,1966,0
9918,NIG,475,1967,0
9919,NIG,475,1968,0
9920,NIG,475,1969,0
9921,NIG,475,1970,0
9922,NIG,475,1971,0
9923,NIG,475,1972,0
9924,NIG,475,1973,0
9925,NIG,475,1974,0
9926,NIG,475,1975,0
9927,NIG,475,1976,0
9928,NIG,475,1977,0
9929,NIG,475,1978,0
9930,NIG,475,1979,0
9931,NIG,475,1980,0
9932,NIG,475,1981,0
9933,NIG,475,1982,0
9934,NIG,475,1983,0
9935,NIG,475,1984,0
9936,NIG,475,1985,0
9937,NIG,475,1986,0
9938,NIG,475,1987,0
9939,NIG,475,1988,0
9940,NIG,475,1989,0
9941,NIG,475,1990,0
9942,NIG,475,1991,0
9943,NIG,475,1992,0
9944,NIG,475,1993,0
9945,NIG,475,1994,0
9946,NIG,475,1995,0
9947,NIG,475,1996,0
9948,NIG,475,1997,0
9949,NIG,475,1998,0
9950,NIG,475,1999,0
9951,NIG,475,2000,0
9952,NIG,475,2001,0
9953,NIG,475,2002,0
9954,NIG,475,2003,0
9955,NIG,475,2004,0
9956,NIG,475,2005,0
9957,NIG,475,2006,0
9958,NIG,475,2007,0
9959,NIG,475,2008,0
9960,NIG,475,2009,0
9961,NIG,475,2010,0
9962,NIG,475,2011,0
9963,NIG,475,2012,0
9964,NIG,475,2013,0
9965,NIG,475,2014,0
9966,GAB,481,1960,0
9967,GAB,481,1961,0
9968,GAB,481,1962,0
9969,GAB,481,1963,0
9970,GAB,481,1964,0
9971,GAB,481,1965,0
9972,GAB,481,1966,0
9973,GAB,481,1967,0
9974,GAB,481,1968,0
9975,GAB,481,1969,0
9976,GAB,481,1970,0
9977,GAB,481,1971,0
9978,GAB,481,1972,0
9979,GAB,481,1973,0
9980,GAB,481,1974,0
9981,GAB,481,1975,0
9982,GAB,481,1976,0
9983,GAB,481,1977,0
9984,GAB,481,1978,0
9985,GAB,481,1979,0
9986,GAB,481,1980,0
9987,GAB,481,1981,0
9988,GAB,481,1982,0
9989,GAB,481,1983,0
9990,GAB,481,1984,0
9991,GAB,481,1985,0
9992,GAB,481,1986,0
9993,GAB,481,1987,0
9994,GAB,481,1988,0
9995,GAB,481,1989,0
9996,GAB,481,1990,0
9997,GAB,481,1991,0
9998,GAB,481,1992,0
9999,GAB,481,1993,0
10000,GAB,481,1994,0
10001,GAB,481,1995,0
10002,GAB,481,1996,0
10003,GAB,481,1997,0
10004,GAB,481,1998,0
10005,GAB,481,1999,0
10006,GAB,481,2000,0
10007,GAB,481,2001,0
10008,GAB,481,2002,0
10009,GAB,481,2003,0
10010,GAB,481,2004,0
10011,GAB,481,2005,0
10012,GAB,481,2006,0
10013,GAB,481,2007,0
10014,GAB,481,2008,0
10015,GAB,481,2009,0
10016,GAB,481,2010,0
10017,GAB,481,2011,0
10018,GAB,481,2012,0
10019,GAB,481,2013,0
10020,GAB,481,2014,0
10021,CEN,482,1960,0
10022,CEN,482,1961,0
10023,CEN,482,1962,0
10024,CEN,482,1963,0
10025,CEN,482,1964,0
10026,CEN,482,1965,0
10027,CEN,482,1966,0
10028,CEN,482,1967,0
10029,CEN,482,1968,0
10030,CEN,482,1969,0
10031,CEN,482,1970,0
10032,CEN,482,1971,0
10033,CEN,482,1972,0
10034,CEN,482,1973,0
10035,CEN,482,1974,0
10036,CEN,482,1975,0
10037,CEN,482,1976,0
10038,CEN,482,1977,0
10039,CEN,482,1978,0
10040,CEN,482,1979,0
10041,CEN,482,1980,0
10042,CEN,482,1981,0
10043,CEN,482,1982,0
10044,CEN,482,1983,0
10045,CEN,482,1984,0
10046,CEN,482,1985,0
10047,CEN,482,1986,0
10048,CEN,482,1987,0
10049,CEN,482,1988,0
10050,CEN,482,1989,0
10051,CEN,482,1990,0
10052,CEN,482,1991,0
10053,CEN,482,1992,0
10054,CEN,482,1993,0
10055,CEN,482,1994,0
10056,CEN,482,1995,0
10057,CEN,482,1996,0
10058,CEN,482,1997,0
10059,CEN,482,1998,0
10060,CEN,482,1999,0
10061,CEN,482,2000,0
10062,CEN,482,2001,0
10063,CEN,482,2002,0
10064,CEN,482,2003,0
10065,CEN,482,2004,0
10066,CEN,482,2005,0
10067,CEN,482,2006,0
10068,CEN,482,2007,0
10069,CEN,482,2008,0
10070,CEN,482,2009,0
10071,CEN,482,2010,0
10072,CEN,482,2011,0
10073,CEN,482,2012,0
10074,CEN,482,2013,0
10075,CEN,482,2014,0
10076,CHA,483,1960,0
10077,CHA,483,1961,0
10078,CHA,483,1962,0
10079,CHA,483,1963,0
10080,CHA,483,1964,0
10081,CHA,483,1965,0
10082,CHA,483,1966,0
10083,CHA,483,1967,0
10084,CHA,483,1968,0
10085,CHA,483,1969,0
10086,CHA,483,1970,0
10087,CHA,483,1971,0
10088,CHA,483,1972,0
10089,CHA,483,1973,0
10090,CHA,483,1974,0
10091,CHA,483,1975,0
10092,CHA,483,1976,0
10093,CHA,483,1977,0
10094,CHA,483,1978,0
10095,CHA,483,1979,0
10096,CHA,483,1980,0
10097,CHA,483,1981,0
10098,CHA,483,1982,0
10099,CHA,483,1983,0
10100,CHA,483,1984,0
10101,CHA,483,1985,0
10102,CHA,483,1986,0
10103,CHA,483,1987,0
10104,CHA,483,1988,0
10105,CHA,483,1989,0
10106,CHA,483,1990,0
10107,CHA,483,1991,0
10108,CHA,483,1992,0
10109,CHA,483,1993,0
10110,CHA,483,1994,0
10111,CHA,483,1995,0
10112,CHA,483,1996,0
10113,CHA,483,1997,0
10114,CHA,483,1998,0
10115,CHA,483,1999,0
10116,CHA,483,2000,0
10117,CHA,483,2001,0
10118,CHA,483,2002,0
10119,CHA,483,2003,0
10120,CHA,483,2004,0
10121,CHA,483,2005,0
10122,CHA,483,2006,0
10123,CHA,483,2007,0
10124,CHA,483,2008,0
10125,CHA,483,2009,0
10126,CHA,483,2010,0
10127,CHA,483,2011,0
10128,CHA,483,2012,0
10129,CHA,483,2013,0
10130,CHA,483,2014,0
10131,CON,484,1960,0
10132,CON,484,1961,0
10133,CON,484,1962,0
10134,CON,484,1963,0
10135,CON,484,1964,0
10136,CON,484,1965,0
10137,CON,484,1966,0
10138,CON,484,1967,0
10139,CON,484,1968,0
10140,CON,484,1969,0
10141,CON,484,1970,0
10142,CON,484,1971,0
10143,CON,484,1972,0
10144,CON,484,1973,0
10145,CON,484,1974,0
10146,CON,484,1975,0
10147,CON,484,1976,0
10148,CON,484,1977,0
10149,CON,484,1978,0
10150,CON,484,1979,0
10151,CON,484,1980,0
10152,CON,484,1981,0
10153,CON,484,1982,0
10154,CON,484,1983,0
10155,CON,484,1984,0
10156,CON,484,1985,0
10157,CON,484,1986,0
10158,CON,484,1987,0
10159,CON,484,1988,0
10160,CON,484,1989,0
10161,CON,484,1990,0
10162,CON,484,1991,0
10163,CON,484,1992,0
10164,CON,484,1993,0
10165,CON,484,1994,0
10166,CON,484,1995,0
10167,CON,484,1996,0
10168,CON,484,1997,0
10169,CON,484,1998,0
10170,CON,484,1999,0
10171,CON,484,2000,0
10172,CON,484,2001,0
10173,CON,484,2002,0
10174,CON,484,2003,0
10175,CON,484,2004,0
10176,CON,484,2005,0
10177,CON,484,2006,0
10178,CON,484,2007,0
10179,CON,484,2008,0
10180,CON,484,2009,0
10181,CON,484,2010,0
10182,CON,484,2011,0
10183,CON,484,2012,0
10184,CON,484,2013,0
10185,CON,484,2014,0
10186,DRC,490,1960,0
10187,DRC,490,1961,0
10188,DRC,490,1962,0
10189,DRC,490,1963,0
10190,DRC,490,1964,0
10191,DRC,490,1965,0
10192,DRC,490,1966,0
10193,DRC,490,1967,0
10194,DRC,490,1968,0
10195,DRC,490,1969,0
10196,DRC,490,1970,0
10197,DRC,490,1971,0
10198,DRC,490,1972,0
10199,DRC,490,1973,0
10200,DRC,490,1974,0
10201,DRC,490,1975,0
10202,DRC,490,1976,0
10203,DRC,490,1977,0
10204,DRC,490,1978,0
10205,DRC,490,1979,0
10206,DRC,490,1980,0
10207,DRC,490,1981,0
10208,DRC,490,1982,0
10209,DRC,490,1983,0
10210,DRC,490,1984,0
10211,DRC,490,1985,0
10212,DRC,490,1986,0
10213,DRC,490,1987,0
10214,DRC,490,1988,0
10215,DRC,490,1989,0
10216,DRC,490,1990,0
10217,DRC,490,1991,0
10218,DRC,490,1992,0
10219,DRC,490,1993,0
10220,DRC,490,1994,0
10221,DRC,490,1995,0
10222,DRC,490,1996,0
10223,DRC,490,1997,0
10224,DRC,490,1998,0
10225,DRC,490,1999,0
10226,DRC,490,2000,0
10227,DRC,490,2001,0
10228,DRC,490,2002,0
10229,DRC,490,2003,0
10230,DRC,490,2004,0
10231,DRC,490,2005,0
10232,DRC,490,2006,0
10233,DRC,490,2007,0
10234,DRC,490,2008,0
10235,DRC,490,2009,0
10236,DRC,490,2010,0
10237,DRC,490,2011,0
10238,DRC,490,2012,0
10239,DRC,490,2013,0
10240,DRC,490,2014,0
10241,UGA,500,1962,0
10242,UGA,500,1963,0
10243,UGA,500,1964,0
10244,UGA,500,1965,0
10245,UGA,500,1966,0
10246,UGA,500,1967,0
10247,UGA,500,1968,0
10248,UGA,500,1969,0
10249,UGA,500,1970,0
10250,UGA,500,1971,0
10251,UGA,500,1972,0
10252,UGA,500,1973,0
10253,UGA,500,1974,0
10254,UGA,500,1975,0
10255,UGA,500,1976,0
10256,UGA,500,1977,0
10257,UGA,500,1978,0
10258,UGA,500,1979,0
10259,UGA,500,1980,0
10260,UGA,500,1981,0
10261,UGA,500,1982,0
10262,UGA,500,1983,0
10263,UGA,500,1984,0
10264,UGA,500,1985,0
10265,UGA,500,1986,0
10266,UGA,500,1987,0
10267,UGA,500,1988,0
10268,UGA,500,1989,0
10269,UGA,500,1990,0
10270,UGA,500,1991,0
10271,UGA,500,1992,0
10272,UGA,500,1993,0
10273,UGA,500,1994,0
10274,UGA,500,1995,0
10275,UGA,500,1996,0
10276,UGA,500,1997,0
10277,UGA,500,1998,0
10278,UGA,500,1999,0
10279,UGA,500,2000,0
10280,UGA,500,2001,0
10281,UGA,500,2002,0
10282,UGA,500,2003,0
10283,UGA,500,2004,0
10284,UGA,500,2005,0
10285,UGA,500,2006,0
10286,UGA,500,2007,0
10287,UGA,500,2008,0
10288,UGA,500,2009,0
10289,UGA,500,2010,0
10290,UGA,500,2011,0
10291,UGA,500,2012,0
10292,UGA,500,2013,0
10293,UGA,500,2014,0
10294,KEN,501,1963,0
10295,KEN,501,1964,0
10296,KEN,501,1965,0
10297,KEN,501,1966,0
10298,KEN,501,1967,0
10299,KEN,501,1968,0
10300,KEN,501,1969,0
10301,KEN,501,1970,0
10302,KEN,501,1971,0
10303,KEN,501,1972,0
10304,KEN,501,1973,0
10305,KEN,501,1974,0
10306,KEN,501,1975,0
10307,KEN,501,1976,0
10308,KEN,501,1977,0
10309,KEN,501,1978,0
10310,KEN,501,1979,0
10311,KEN,501,1980,0
10312,KEN,501,1981,0
10313,KEN,501,1982,0
10314,KEN,501,1983,0
10315,KEN,501,1984,0
10316,KEN,501,1985,0
10317,KEN,501,1986,0
10318,KEN,501,1987,0
10319,KEN,501,1988,0
10320,KEN,501,1989,0
10321,KEN,501,1990,0
10322,KEN,501,1991,0
10323,KEN,501,1992,0
10324,KEN,501,1993,0
10325,KEN,501,1994,0
10326,KEN,501,1995,0
10327,KEN,501,1996,0
10328,KEN,501,1997,0
10329,KEN,501,1998,0
10330,KEN,501,1999,0
10331,KEN,501,2000,0
10332,KEN,501,2001,0
10333,KEN,501,2002,0
10334,KEN,501,2003,0
10335,KEN,501,2004,0
10336,KEN,501,2005,0
10337,KEN,501,2006,0
10338,KEN,501,2007,0
10339,KEN,501,2008,0
10340,KEN,501,2009,0
10341,KEN,501,2010,0
10342,KEN,501,2011,0
10343,KEN,501,2012,0
10344,KEN,501,2013,0
10345,KEN,501,2014,0
10346,TAZ,510,1961,0
10347,TAZ,510,1962,0
10348,TAZ,510,1963,0
10349,TAZ,510,1964,0
10350,TAZ,510,1965,0
10351,TAZ,510,1966,0
10352,TAZ,510,1967,0
10353,TAZ,510,1968,0
10354,TAZ,510,1969,0
10355,TAZ,510,1970,0
10356,TAZ,510,1971,0
10357,TAZ,510,1972,0
10358,TAZ,510,1973,0
10359,TAZ,510,1974,0
10360,TAZ,510,1975,0
10361,TAZ,510,1976,0
10362,TAZ,510,1977,0
10363,TAZ,510,1978,0
10364,TAZ,510,1979,0
10365,TAZ,510,1980,0
10366,TAZ,510,1981,0
10367,TAZ,510,1982,0
10368,TAZ,510,1983,0
10369,TAZ,510,1984,0
10370,TAZ,510,1985,0
10371,TAZ,510,1986,0
10372,TAZ,510,1987,0
10373,TAZ,510,1988,0
10374,TAZ,510,1989,0
10375,TAZ,510,1990,0
10376,TAZ,510,1991,0
10377,TAZ,510,1992,0
10378,TAZ,510,1993,0
10379,TAZ,510,1994,0
10380,TAZ,510,1995,0
10381,TAZ,510,1996,0
10382,TAZ,510,1997,0
10383,TAZ,510,1998,0
10384,TAZ,510,1999,0
10385,TAZ,510,2000,0
10386,TAZ,510,2001,0
10387,TAZ,510,2002,0
10388,TAZ,510,2003,0
10389,TAZ,510,2004,0
10390,TAZ,510,2005,0
10391,TAZ,510,2006,0
10392,TAZ,510,2007,0
10393,TAZ,510,2008,0
10394,TAZ,510,2009,0
10395,TAZ,510,2010,0
10396,TAZ,510,2011,0
10397,TAZ,510,2012,0
10398,TAZ,510,2013,0
10399,TAZ,510,2014,0
10400,ZAN,511,1963,0
10401,ZAN,511,1964,0
10402,BUI,516,1962,0
10403,BUI,516,1963,0
10404,BUI,516,1964,0
10405,BUI,516,1965,0
10406,BUI,516,1966,0
10407,BUI,516,1967,0
10408,BUI,516,1968,0
10409,BUI,516,1969,0
10410,BUI,516,1970,0
10411,BUI,516,1971,0
10412,BUI,516,1972,0
10413,BUI,516,1973,0
10414,BUI,516,1974,0
10415,BUI,516,1975,0
10416,BUI,516,1976,0
10417,BUI,516,1977,0
10418,BUI,516,1978,0
10419,BUI,516,1979,0
10420,BUI,516,1980,0
10421,BUI,516,1981,0
10422,BUI,516,1982,0
10423,BUI,516,1983,0
10424,BUI,516,1984,0
10425,BUI,516,1985,0
10426,BUI,516,1986,0
10427,BUI,516,1987,0
10428,BUI,516,1988,0
10429,BUI,516,1989,0
10430,BUI,516,1990,0
10431,BUI,516,1991,0
10432,BUI,516,1992,0
10433,BUI,516,1993,0
10434,BUI,516,1994,0
10435,BUI,516,1995,0
10436,BUI,516,1996,0
10437,BUI,516,1997,0
10438,BUI,516,1998,0
10439,BUI,516,1999,0
10440,BUI,516,2000,0
10441,BUI,516,2001,0
10442,BUI,516,2002,0
10443,BUI,516,2003,0
10444,BUI,516,2004,0
10445,BUI,516,2005,0
10446,BUI,516,2006,0
10447,BUI,516,2007,0
10448,BUI,516,2008,0
10449,BUI,516,2009,0
10450,BUI,516,2010,0
10451,BUI,516,2011,0
10452,BUI,516,2012,0
10453,BUI,516,2013,0
10454,BUI,516,2014,0
10455,RWA,517,1962,0
10456,RWA,517,1963,0
10457,RWA,517,1964,0
10458,RWA,517,1965,0
10459,RWA,517,1966,0
10460,RWA,517,1967,0
10461,RWA,517,1968,0
10462,RWA,517,1969,0
10463,RWA,517,1970,0
10464,RWA,517,1971,0
10465,RWA,517,1972,0
10466,RWA,517,1973,0
10467,RWA,517,1974,0
10468,RWA,517,1975,0
10469,RWA,517,1976,0
10470,RWA,517,1977,0
10471,RWA,517,1978,0
10472,RWA,517,1979,0
10473,RWA,517,1980,0
10474,RWA,517,1981,0
10475,RWA,517,1982,0
10476,RWA,517,1983,0
10477,RWA,517,1984,0
10478,RWA,517,1985,0
10479,RWA,517,1986,0
10480,RWA,517,1987,0
10481,RWA,517,1988,0
10482,RWA,517,1989,0
10483,RWA,517,1990,0
10484,RWA,517,1991,0
10485,RWA,517,1992,0
10486,RWA,517,1993,0
10487,RWA,517,1994,0
10488,RWA,517,1995,0
10489,RWA,517,1996,0
10490,RWA,517,1997,0
10491,RWA,517,1998,0
10492,RWA,517,1999,0
10493,RWA,517,2000,0
10494,RWA,517,2001,0
10495,RWA,517,2002,0
10496,RWA,517,2003,0
10497,RWA,517,2004,0
10498,RWA,517,2005,0
10499,RWA,517,2006,0
10500,RWA,517,2007,0
10501,RWA,517,2008,0
10502,RWA,517,2009,0
10503,RWA,517,2010,0
10504,RWA,517,2011,0
10505,RWA,517,2012,0
10506,RWA,517,2013,0
10507,RWA,517,2014,0
10508,SOM,520,1960,0
10509,SOM,520,1961,0
10510,SOM,520,1962,0
10511,SOM,520,1963,0
10512,SOM,520,1964,0
10513,SOM,520,1965,0
10514,SOM,520,1966,0
10515,SOM,520,1967,0
10516,SOM,520,1968,0
10517,SOM,520,1969,0
10518,SOM,520,1970,0
10519,SOM,520,1971,0
10520,SOM,520,1972,0
10521,SOM,520,1973,0
10522,SOM,520,1974,0
10523,SOM,520,1975,0
10524,SOM,520,1976,0
10525,SOM,520,1977,0
10526,SOM,520,1978,0
10527,SOM,520,1979,0
10528,SOM,520,1980,0
10529,SOM,520,1981,0
10530,SOM,520,1982,0
10531,SOM,520,1983,0
10532,SOM,520,1984,0
10533,SOM,520,1985,0
10534,SOM,520,1986,0
10535,SOM,520,1987,0
10536,SOM,520,1988,0
10537,SOM,520,1989,0
10538,SOM,520,1990,0
10539,SOM,520,1991,0
10540,SOM,520,1992,0
10541,SOM,520,1993,0
10542,SOM,520,1994,0
10543,SOM,520,1995,0
10544,SOM,520,1996,0
10545,SOM,520,1997,0
10546,SOM,520,1998,0
10547,SOM,520,1999,0
10548,SOM,520,2000,0
10549,SOM,520,2001,0
10550,SOM,520,2002,0
10551,SOM,520,2003,0
10552,SOM,520,2004,0
10553,SOM,520,2005,0
10554,SOM,520,2006,0
10555,SOM,520,2007,0
10556,SOM,520,2008,0
10557,SOM,520,2009,0
10558,SOM,520,2010,0
10559,SOM,520,2011,0
10560,SOM,520,2012,0
10561,SOM,520,2013,0
10562,SOM,520,2014,0
10563,DJI,522,1977,0
10564,DJI,522,1978,0
10565,DJI,522,1979,0
10566,DJI,522,1980,0
10567,DJI,522,1981,0
10568,DJI,522,1982,0
10569,DJI,522,1983,0
10570,DJI,522,1984,0
10571,DJI,522,1985,0
10572,DJI,522,1986,0
10573,DJI,522,1987,0
10574,DJI,522,1988,0
10575,DJI,522,1989,0
10576,DJI,522,1990,0
10577,DJI,522,1991,0
10578,DJI,522,1992,0
10579,DJI,522,1993,0
10580,DJI,522,1994,0
10581,DJI,522,1995,0
10582,DJI,522,1996,0
10583,DJI,522,1997,0
10584,DJI,522,1998,0
10585,DJI,522,1999,0
10586,DJI,522,2000,0
10587,DJI,522,2001,0
10588,DJI,522,2002,0
10589,DJI,522,2003,0
10590,DJI,522,2004,0
10591,DJI,522,2005,0
10592,DJI,522,2006,0
10593,DJI,522,2007,0
10594,DJI,522,2008,0
10595,DJI,522,2009,0
10596,DJI,522,2010,0
10597,DJI,522,2011,0
10598,DJI,522,2012,0
10599,DJI,522,2013,0
10600,DJI,522,2014,0
10601,ETH,530,1898,0
10602,ETH,530,1899,0
10603,ETH,530,1900,0
10604,ETH,530,1901,0
10605,ETH,530,1902,0
10606,ETH,530,1903,0
10607,ETH,530,1904,0
10608,ETH,530,1905,0
10609,ETH,530,1906,0
10610,ETH,530,1907,0
10611,ETH,530,1908,0
10612,ETH,530,1909,0
10613,ETH,530,1910,0
10614,ETH,530,1911,0
10615,ETH,530,1912,0
10616,ETH,530,1913,0
10617,ETH,530,1914,0
10618,ETH,530,1915,0
10619,ETH,530,1916,0
10620,ETH,530,1917,0
10621,ETH,530,1918,0
10622,ETH,530,1919,0
10623,ETH,530,1920,0
10624,ETH,530,1921,0
10625,ETH,530,1922,0
10626,ETH,530,1923,0
10627,ETH,530,1924,0
10628,ETH,530,1925,0
10629,ETH,530,1926,0
10630,ETH,530,1927,0
10631,ETH,530,1928,0
10632,ETH,530,1929,0
10633,ETH,530,1930,0
10634,ETH,530,1931,0
10635,ETH,530,1932,0
10636,ETH,530,1933,0
10637,ETH,530,1934,0
10638,ETH,530,1935,0
10639,ETH,530,1936,0
10640,ETH,530,1941,0
10641,ETH,530,1942,0
10642,ETH,530,1943,0
10643,ETH,530,1944,0
10644,ETH,530,1945,0
10645,ETH,530,1946,0
10646,ETH,530,1947,0
10647,ETH,530,1948,0
10648,ETH,530,1949,0
10649,ETH,530,1950,0
10650,ETH,530,1951,0
10651,ETH,530,1952,0
10652,ETH,530,1953,0
10653,ETH,530,1954,0
10654,ETH,530,1955,0
10655,ETH,530,1956,0
10656,ETH,530,1957,0
10657,ETH,530,1958,0
10658,ETH,530,1959,0
10659,ETH,530,1960,0
10660,ETH,530,1961,0
10661,ETH,530,1962,0
10662,ETH,530,1963,0
10663,ETH,530,1964,0
10664,ETH,530,1965,0
10665,ETH,530,1966,0
10666,ETH,530,1967,0
10667,ETH,530,1968,0
10668,ETH,530,1969,0
10669,ETH,530,1970,0
10670,ETH,530,1971,0
10671,ETH,530,1972,0
10672,ETH,530,1973,0
10673,ETH,530,1974,0
10674,ETH,530,1975,0
10675,ETH,530,1976,0
10676,ETH,530,1977,0
10677,ETH,530,1978,0
10678,ETH,530,1979,0
10679,ETH,530,1980,0
10680,ETH,530,1981,0
10681,ETH,530,1982,0
10682,ETH,530,1983,0
10683,ETH,530,1984,0
10684,ETH,530,1985,0
10685,ETH,530,1986,0
10686,ETH,530,1987,0
10687,ETH,530,1988,0
10688,ETH,530,1989,0
10689,ETH,530,1990,0
10690,ETH,530,1991,0
10691,ETH,530,1992,0
10692,ETH,530,1993,0
10693,ETH,530,1994,0
10694,ETH,530,1995,0
10695,ETH,530,1996,0
10696,ETH,530,1997,0
10697,ETH,530,1998,0
10698,ETH,530,1999,0
10699,ETH,530,2000,0
10700,ETH,530,2001,0
10701,ETH,530,2002,0
10702,ETH,530,2003,0
10703,ETH,530,2004,0
10704,ETH,530,2005,0
10705,ETH,530,2006,0
10706,ETH,530,2007,0
10707,ETH,530,2008,0
10708,ETH,530,2009,0
10709,ETH,530,2010,0
10710,ETH,530,2011,0
10711,ETH,530,2012,0
10712,ETH,530,2013,0
10713,ETH,530,2014,0
10714,ERI,531,1993,0
10715,ERI,531,1994,0
10716,ERI,531,1995,0
10717,ERI,531,1996,0
10718,ERI,531,1997,0
10719,ERI,531,1998,0
10720,ERI,531,1999,0
10721,ERI,531,2000,0
10722,ERI,531,2001,0
10723,ERI,531,2002,0
10724,ERI,531,2003,0
10725,ERI,531,2004,0
10726,ERI,531,2005,0
10727,ERI,531,2006,0
10728,ERI,531,2007,0
10729,ERI,531,2008,0
10730,ERI,531,2009,0
10731,ERI,531,2010,0
10732,ERI,531,2011,0
10733,ERI,531,2012,0
10734,ERI,531,2013,0
10735,ERI,531,2014,0
10736,ANG,540,1975,0
10737,ANG,540,1976,0
10738,ANG,540,1977,0
10739,ANG,540,1978,0
10740,ANG,540,1979,0
10741,ANG,540,1980,0
10742,ANG,540,1981,0
10743,ANG,540,1982,0
10744,ANG,540,1983,0
10745,ANG,540,1984,0
10746,ANG,540,1985,0
10747,ANG,540,1986,0
10748,ANG,540,1987,0
10749,ANG,540,1988,0
10750,ANG,540,1989,0
10751,ANG,540,1990,0
10752,ANG,540,1991,0
10753,ANG,540,1992,0
10754,ANG,540,1993,0
10755,ANG,540,1994,0
10756,ANG,540,1995,0
10757,ANG,540,1996,0
10758,ANG,540,1997,0
10759,ANG,540,1998,0
10760,ANG,540,1999,0
10761,ANG,540,2000,0
