stateabb,ccode,year,polyarchy,libdem,partipdem,delibdem,egaldem
SWE,380,1957,0.774,0.722,0.574,0.719,0.652
SWE,380,1958,0.773,0.722,0.574,0.719,0.652
SWE,380,1959,0.773,0.722,0.574,0.718,0.653
SWE,380,1960,0.778,0.728,0.578,0.726,0.682
SWE,380,1961,0.778,0.729,0.578,0.726,0.683
SWE,380,1962,0.778,0.729,0.576,0.726,0.699
SWE,380,1963,0.778,0.729,0.574,0.726,0.699
SWE,380,1964,0.778,0.729,0.573,0.726,0.699
SWE,380,1965,0.779,0.73,0.572,0.727,0.701
SWE,380,1966,0.778,0.728,0.569,0.727,0.7
SWE,380,1967,0.778,0.728,0.567,0.727,0.7
SWE,380,1968,0.777,0.729,0.565,0.733,0.702
SWE,380,1969,0.777,0.73,0.564,0.733,0.702
SWE,380,1970,0.777,0.73,0.562,0.736,0.714
SWE,380,1971,0.896,0.853,0.659,0.861,0.835
SWE,380,1972,0.896,0.859,0.657,0.866,0.833
SWE,380,1973,0.896,0.86,0.655,0.866,0.834
SWE,380,1974,0.904,0.868,0.66,0.877,0.848
SWE,380,1975,0.909,0.875,0.662,0.883,0.856
SWE,380,1976,0.911,0.877,0.662,0.883,0.86
SWE,380,1977,0.91,0.876,0.661,0.883,0.861
SWE,380,1978,0.91,0.876,0.661,0.883,0.861
SWE,380,1979,0.91,0.875,0.664,0.883,0.861
SWE,380,1980,0.91,0.875,0.694,0.883,0.87
SWE,380,1981,0.91,0.875,0.694,0.882,0.87
SWE,380,1982,0.91,0.876,0.694,0.881,0.87
SWE,380,1983,0.909,0.876,0.694,0.88,0.869
SWE,380,1984,0.909,0.876,0.694,0.88,0.869
SWE,380,1985,0.911,0.879,0.693,0.883,0.872
SWE,380,1986,0.91,0.877,0.691,0.882,0.872
SWE,380,1987,0.91,0.877,0.689,0.882,0.872
SWE,380,1988,0.911,0.878,0.687,0.883,0.873
SWE,380,1989,0.913,0.88,0.686,0.886,0.877
SWE,380,1990,0.915,0.882,0.686,0.887,0.88
SWE,380,1991,0.914,0.882,0.677,0.888,0.878
SWE,380,1992,0.913,0.881,0.67,0.886,0.877
SWE,380,1993,0.913,0.88,0.672,0.886,0.877
SWE,380,1994,0.913,0.88,0.69,0.883,0.877
SWE,380,1995,0.914,0.881,0.692,0.886,0.876
SWE,380,1996,0.914,0.881,0.692,0.885,0.876
SWE,380,1997,0.914,0.881,0.692,0.885,0.876
SWE,380,1998,0.914,0.881,0.692,0.885,0.872
SWE,380,1999,0.914,0.88,0.688,0.883,0.871
SWE,380,2000,0.914,0.88,0.686,0.883,0.871
SWE,380,2001,0.914,0.88,0.684,0.883,0.871
SWE,380,2002,0.914,0.881,0.683,0.884,0.871
SWE,380,2003,0.915,0.882,0.689,0.885,0.872
SWE,380,2004,0.915,0.882,0.689,0.885,0.872
SWE,380,2005,0.915,0.882,0.689,0.882,0.872
SWE,380,2006,0.915,0.882,0.689,0.877,0.872
SWE,380,2007,0.916,0.883,0.688,0.877,0.872
SWE,380,2008,0.916,0.883,0.685,0.877,0.87
SWE,380,2009,0.916,0.883,0.681,0.877,0.869
SWE,380,2010,0.915,0.883,0.679,0.877,0.871
SWE,380,2011,0.917,0.884,0.677,0.88,0.872
SWE,380,2012,0.919,0.887,0.675,0.88,0.875
SWE,380,2013,0.917,0.887,0.671,0.866,0.856
SWE,380,2014,0.916,0.885,0.662,0.855,0.855
SWE,380,2015,0.915,0.884,0.658,0.873,0.848
SWE,380,2016,0.914,0.881,0.657,0.871,0.845
SWE,380,2017,0.914,0.881,0.655,0.873,0.836
SWE,380,2018,0.909,0.878,0.655,0.866,0.831
SWE,380,2019,0.901,0.871,0.649,0.833,0.824
SWE,380,2020,0.901,0.872,0.648,0.838,0.823
SWE,380,2021,0.901,0.869,0.649,0.838,0.823
SWE,380,2022,0.896,0.867,0.644,0.814,0.812
SWE,380,2023,0.884,0.852,0.631,0.797,0.798
CHE,225,1798,0.219,0.265,0.127,,
CHE,225,1799,0.219,0.265,0.127,,
CHE,225,1800,0.209,0.261,0.124,,
CHE,225,1801,0.181,0.25,0.117,,
CHE,225,1802,0.189,0.253,0.119,,
CHE,225,1803,0.183,0.187,0.117,,
CHE,225,1804,0.181,0.176,0.117,,
CHE,225,1805,0.181,0.176,0.117,,
CHE,225,1806,0.181,0.176,0.117,,
CHE,225,1807,0.181,0.176,0.117,,
CHE,225,1808,0.181,0.176,0.117,,
CHE,225,1809,0.181,0.176,0.117,,
CHE,225,1810,0.181,0.176,0.117,,
CHE,225,1811,0.181,0.176,0.117,,
CHE,225,1812,0.181,0.176,0.117,,
CHE,225,1813,0.181,0.176,0.117,,
CHE,225,1814,0.181,0.176,0.117,,
CHE,225,1815,0.181,0.176,0.117,,
CHE,225,1816,0.181,0.176,0.117,,
CHE,225,1817,0.181,0.176,0.117,,
CHE,225,1818,0.181,0.176,0.117,,
CHE,225,1819,0.181,0.176,0.117,,
CHE,225,1820,0.181,0.176,0.117,,
CHE,225,1821,0.181,0.176,0.117,,
CHE,225,1822,0.181,0.176,0.117,,
CHE,225,1823,0.181,0.176,0.117,,
CHE,225,1824,0.181,0.176,0.117,,
CHE,225,1825,0.181,0.176,0.117,,
CHE,225,1826,0.181,0.176,0.117,,
CHE,225,1827,0.181,0.176,0.117,,
CHE,225,1828,0.181,0.176,0.117,,
CHE,225,1829,0.181,0.176,0.117,,
CHE,225,1830,0.181,0.176,0.164,,
CHE,225,1831,0.215,0.186,0.189,,
CHE,225,1832,0.215,0.186,0.189,,
CHE,225,1833,0.215,0.186,0.189,,
CHE,225,1834,0.215,0.186,0.189,,
CHE,225,1835,0.215,0.186,0.189,,
CHE,225,1836,0.215,0.186,0.189,,
CHE,225,1837,0.215,0.186,0.189,,
CHE,225,1838,0.215,0.186,0.189,,
CHE,225,1839,0.215,0.186,0.189,,
CHE,225,1840,0.215,0.186,0.189,,
CHE,225,1841,0.215,0.186,0.189,,
CHE,225,1842,0.215,0.186,0.189,,
CHE,225,1843,0.215,0.186,0.189,,
CHE,225,1844,0.215,0.186,0.189,,
CHE,225,1845,0.215,0.186,0.189,,
CHE,225,1846,0.215,0.186,0.189,,
CHE,225,1847,0.215,0.186,0.189,,
CHE,225,1848,0.328,0.319,0.253,,
CHE,225,1849,0.545,0.466,0.364,,
CHE,225,1850,0.545,0.466,0.364,,
CHE,225,1851,0.544,0.466,0.364,,
CHE,225,1852,0.542,0.465,0.363,,
CHE,225,1853,0.542,0.465,0.363,,
CHE,225,1854,0.542,0.465,0.363,,
CHE,225,1855,0.544,0.466,0.365,,
CHE,225,1856,0.544,0.466,0.365,,
CHE,225,1857,0.545,0.466,0.365,,
CHE,225,1858,0.545,0.467,0.366,,
CHE,225,1859,0.545,0.467,0.366,,
CHE,225,1860,0.545,0.467,0.366,,
CHE,225,1861,0.543,0.466,0.364,,
CHE,225,1862,0.543,0.466,0.364,,
CHE,225,1863,0.543,0.466,0.364,,
CHE,225,1864,0.543,0.465,0.364,,
CHE,225,1865,0.543,0.465,0.364,,
CHE,225,1866,0.543,0.465,0.364,,
CHE,225,1867,0.544,0.466,0.364,,
CHE,225,1868,0.544,0.466,0.364,,
CHE,225,1869,0.544,0.466,0.365,,
CHE,225,1870,0.545,0.468,0.365,,
CHE,225,1871,0.545,0.468,0.365,,
CHE,225,1872,0.545,0.468,0.365,,
CHE,225,1873,0.545,0.468,0.365,,
CHE,225,1874,0.583,0.497,0.389,,
CHE,225,1875,0.583,0.531,0.389,,
CHE,225,1876,0.581,0.529,0.388,,
CHE,225,1877,0.581,0.529,0.388,,
CHE,225,1878,0.581,0.529,0.388,,
CHE,225,1879,0.583,0.531,0.388,,
CHE,225,1880,0.583,0.531,0.394,,
CHE,225,1881,0.583,0.531,0.394,,
CHE,225,1882,0.581,0.53,0.394,,
CHE,225,1883,0.581,0.53,0.394,,
CHE,225,1884,0.582,0.531,0.394,,
CHE,225,1885,0.583,0.532,0.396,,
CHE,225,1886,0.583,0.532,0.396,,
CHE,225,1887,0.583,0.531,0.395,,
CHE,225,1888,0.581,0.529,0.394,,
CHE,225,1889,0.581,0.529,0.394,,
CHE,225,1890,0.581,0.529,0.394,,
CHE,225,1891,0.581,0.53,0.393,,
CHE,225,1892,0.581,0.53,0.393,,
CHE,225,1893,0.581,0.53,0.393,,
CHE,225,1894,0.581,0.529,0.394,,
CHE,225,1895,0.581,0.529,0.394,,
CHE,225,1896,0.581,0.529,0.394,,
CHE,225,1897,0.581,0.53,0.394,,
CHE,225,1898,0.581,0.53,0.394,,
CHE,225,1899,0.581,0.53,0.394,,
CHE,225,1900,0.587,0.536,0.473,0.541,0.486
CHE,225,1901,0.587,0.536,0.473,0.541,0.486
CHE,225,1902,0.589,0.537,0.499,0.543,0.487
CHE,225,1903,0.596,0.542,0.504,0.549,0.493
CHE,225,1904,0.596,0.542,0.504,0.549,0.493
CHE,225,1905,0.601,0.547,0.508,0.553,0.497
CHE,225,1906,0.601,0.546,0.507,0.553,0.495
CHE,225,1907,0.601,0.546,0.507,0.553,0.495
CHE,225,1908,0.601,0.547,0.511,0.553,0.496
CHE,225,1909,0.602,0.547,0.508,0.553,0.498
CHE,225,1910,0.602,0.547,0.508,0.553,0.498
CHE,225,1911,0.602,0.547,0.508,0.553,0.498
CHE,225,1912,0.602,0.547,0.508,0.552,0.501
CHE,225,1913,0.602,0.547,0.505,0.552,0.501
CHE,225,1914,0.602,0.547,0.503,0.552,0.501
CHE,225,1915,0.597,0.543,0.498,0.549,0.497
CHE,225,1916,0.597,0.543,0.496,0.549,0.497
CHE,225,1917,0.6,0.545,0.492,0.552,0.5
CHE,225,1918,0.601,0.546,0.5,0.552,0.505
CHE,225,1919,0.601,0.546,0.497,0.552,0.505
CHE,225,1920,0.61,0.554,0.52,0.56,0.513
CHE,225,1921,0.61,0.554,0.52,0.56,0.513
CHE,225,1922,0.61,0.555,0.521,0.56,0.513
CHE,225,1923,0.611,0.556,0.521,0.561,0.513
CHE,225,1924,0.611,0.556,0.521,0.561,0.513
CHE,225,1925,0.611,0.555,0.521,0.56,0.513
CHE,225,1926,0.61,0.554,0.519,0.56,0.511
CHE,225,1927,0.61,0.554,0.519,0.56,0.511
CHE,225,1928,0.609,0.554,0.519,0.56,0.511
CHE,225,1929,0.609,0.553,0.519,0.56,0.511
CHE,225,1930,0.609,0.553,0.519,0.564,0.511
CHE,225,1931,0.609,0.553,0.519,0.564,0.511
CHE,225,1932,0.608,0.551,0.519,0.564,0.51
CHE,225,1933,0.608,0.552,0.517,0.564,0.51
CHE,225,1934,0.608,0.552,0.515,0.564,0.51
CHE,225,1935,0.609,0.553,0.516,0.564,0.51
CHE,225,1936,0.61,0.554,0.515,0.565,0.512
CHE,225,1937,0.61,0.554,0.513,0.565,0.512
CHE,225,1938,0.61,0.554,0.517,0.565,0.512
CHE,225,1939,0.605,0.549,0.512,0.561,0.509
CHE,225,1940,0.598,0.544,0.507,0.555,0.502
CHE,225,1941,0.598,0.544,0.507,0.555,0.502
CHE,225,1942,0.598,0.544,0.507,0.555,0.502
CHE,225,1943,0.598,0.544,0.507,0.555,0.502
CHE,225,1944,0.602,0.547,0.509,0.557,0.505
CHE,225,1945,0.607,0.553,0.51,0.561,0.507
CHE,225,1946,0.62,0.564,0.52,0.572,0.521
CHE,225,1947,0.619,0.564,0.52,0.576,0.521
CHE,225,1948,0.619,0.564,0.528,0.576,0.521
CHE,225,1949,0.619,0.564,0.532,0.582,0.521
CHE,225,1950,0.619,0.564,0.532,0.588,0.521
CHE,225,1951,0.619,0.564,0.532,0.588,0.521
CHE,225,1952,0.62,0.565,0.533,0.589,0.521
CHE,225,1953,0.62,0.565,0.533,0.589,0.521
CHE,225,1954,0.62,0.565,0.529,0.589,0.521
CHE,225,1955,0.619,0.564,0.528,0.588,0.521
CHE,225,1956,0.618,0.563,0.526,0.587,0.52
CHE,225,1957,0.618,0.563,0.526,0.587,0.52
CHE,225,1958,0.618,0.563,0.526,0.587,0.523
CHE,225,1959,0.618,0.563,0.527,0.587,0.523
CHE,225,1960,0.622,0.567,0.534,0.59,0.527
CHE,225,1961,0.622,0.567,0.53,0.59,0.527
CHE,225,1962,0.622,0.567,0.534,0.59,0.527
CHE,225,1963,0.621,0.567,0.534,0.59,0.527
CHE,225,1964,0.621,0.568,0.533,0.591,0.526
CHE,225,1965,0.621,0.568,0.533,0.591,0.526
CHE,225,1966,0.621,0.568,0.533,0.591,0.526
CHE,225,1967,0.624,0.57,0.532,0.593,0.528
CHE,225,1968,0.626,0.571,0.538,0.595,0.529
CHE,225,1969,0.626,0.571,0.538,0.595,0.529
CHE,225,1970,0.627,0.573,0.539,0.596,0.537
CHE,225,1971,0.631,0.576,0.543,0.599,0.55
CHE,225,1972,0.857,0.791,0.747,0.82,0.763
CHE,225,1973,0.857,0.791,0.747,0.82,0.763
CHE,225,1974,0.857,0.795,0.742,0.82,0.763
CHE,225,1975,0.861,0.799,0.756,0.824,0.767
CHE,225,1976,0.857,0.798,0.755,0.821,0.767
CHE,225,1977,0.863,0.804,0.76,0.827,0.772
CHE,225,1978,0.863,0.804,0.76,0.827,0.772
CHE,225,1979,0.863,0.804,0.76,0.828,0.776
CHE,225,1980,0.87,0.809,0.766,0.835,0.782
CHE,225,1981,0.87,0.812,0.766,0.835,0.782
CHE,225,1982,0.87,0.812,0.772,0.835,0.782
CHE,225,1983,0.871,0.812,0.773,0.836,0.783
CHE,225,1984,0.873,0.816,0.774,0.839,0.785
CHE,225,1985,0.873,0.816,0.774,0.839,0.785
CHE,225,1986,0.873,0.816,0.774,0.839,0.785
CHE,225,1987,0.873,0.815,0.774,0.838,0.784
CHE,225,1988,0.872,0.814,0.774,0.837,0.783
CHE,225,1989,0.873,0.816,0.775,0.839,0.784
CHE,225,1990,0.886,0.83,0.787,0.852,0.808
CHE,225,1991,0.887,0.832,0.789,0.854,0.81
CHE,225,1992,0.886,0.828,0.788,0.85,0.808
CHE,225,1993,0.886,0.833,0.788,0.85,0.808
CHE,225,1994,0.886,0.833,0.788,0.85,0.808
CHE,225,1995,0.886,0.833,0.788,0.851,0.809
CHE,225,1996,0.89,0.837,0.792,0.855,0.813
CHE,225,1997,0.89,0.837,0.792,0.855,0.813
CHE,225,1998,0.89,0.837,0.792,0.855,0.818
CHE,225,1999,0.889,0.837,0.786,0.855,0.817
CHE,225,2000,0.888,0.837,0.785,0.854,0.82
CHE,225,2001,0.888,0.837,0.785,0.854,0.82
CHE,225,2002,0.888,0.837,0.79,0.854,0.82
CHE,225,2003,0.888,0.842,0.79,0.855,0.82
CHE,225,2004,0.888,0.842,0.791,0.855,0.819
CHE,225,2005,0.888,0.842,0.791,0.855,0.819
CHE,225,2006,0.888,0.842,0.791,0.855,0.82
CHE,225,2007,0.89,0.845,0.793,0.857,0.821
CHE,225,2008,0.898,0.854,0.802,0.865,0.83
CHE,225,2009,0.898,0.853,0.802,0.865,0.83
CHE,225,2010,0.898,0.853,0.802,0.868,0.83
CHE,225,2011,0.9,0.855,0.803,0.869,0.831
CHE,225,2012,0.905,0.859,0.807,0.874,0.837
CHE,225,2013,0.905,0.86,0.807,0.875,0.838
CHE,225,2014,0.905,0.86,0.807,0.875,0.838
CHE,225,2015,0.904,0.861,0.806,0.874,0.837
CHE,225,2016,0.905,0.861,0.807,0.874,0.835
CHE,225,2017,0.908,0.868,0.81,0.879,0.839
CHE,225,2018,0.908,0.868,0.81,0.879,0.839
CHE,225,2019,0.907,0.866,0.805,0.877,0.838
CHE,225,2020,0.901,0.855,0.796,0.869,0.839
CHE,225,2021,0.897,0.851,0.799,0.863,0.831
CHE,225,2022,0.897,0.851,0.799,0.863,0.831
CHE,225,2023,0.89,0.844,0.792,0.856,0.821
GHA,452,1902,0.077,0.102,0.037,0.04,0.06
GHA,452,1903,0.077,0.102,0.037,0.04,0.06
GHA,452,1904,0.077,0.102,0.037,0.04,0.06
GHA,452,1905,0.077,0.102,0.037,0.04,0.06
GHA,452,1906,0.077,0.102,0.037,0.04,0.06
GHA,452,1907,0.077,0.102,0.037,0.04,0.06
GHA,452,1908,0.077,0.102,0.037,0.04,0.06
GHA,452,1909,0.077,0.102,0.037,0.04,0.06
GHA,452,1910,0.077,0.101,0.037,0.04,0.06
GHA,452,1911,0.077,0.101,0.037,0.04,0.06
GHA,452,1912,0.077,0.101,0.037,0.04,0.06
GHA,452,1913,0.077,0.101,0.037,0.04,0.06
GHA,452,1914,0.077,0.101,0.037,0.04,0.06
GHA,452,1915,0.077,0.101,0.035,0.04,0.06
GHA,452,1916,0.077,0.101,0.035,0.04,0.06
GHA,452,1917,0.077,0.101,0.035,0.04,0.06
GHA,452,1918,0.077,0.101,0.035,0.04,0.06
GHA,452,1919,0.077,0.101,0.035,0.04,0.06
GHA,452,1920,0.077,0.101,0.035,0.042,0.06
GHA,452,1921,0.077,0.101,0.035,0.042,0.06
GHA,452,1922,0.077,0.102,0.035,0.042,0.06
GHA,452,1923,0.077,0.102,0.035,0.042,0.06
GHA,452,1924,0.077,0.102,0.035,0.042,0.06
GHA,452,1925,0.077,0.102,0.038,0.042,0.06
GHA,452,1926,0.079,0.102,0.039,0.043,0.061
GHA,452,1927,0.079,0.102,0.039,0.043,0.061
GHA,452,1928,0.079,0.102,0.039,0.043,0.061
GHA,452,1929,0.079,0.102,0.039,0.043,0.061
GHA,452,1930,0.079,0.101,0.039,0.043,0.061
GHA,452,1931,0.079,0.103,0.039,0.043,0.061
GHA,452,1932,0.079,0.103,0.039,0.048,0.061
GHA,452,1933,0.079,0.103,0.039,0.048,0.061
GHA,452,1934,0.079,0.102,0.039,0.048,0.061
GHA,452,1935,0.079,0.102,0.039,0.048,0.061
GHA,452,1936,0.079,0.102,0.039,0.048,0.061
GHA,452,1937,0.079,0.102,0.039,0.048,0.061
GHA,452,1938,0.08,0.102,0.039,0.048,0.06
GHA,452,1939,0.08,0.102,0.039,0.048,0.06
GHA,452,1940,0.08,0.103,0.039,0.048,0.06
GHA,452,1941,0.08,0.103,0.039,0.061,0.063
GHA,452,1942,0.08,0.103,0.039,0.061,0.063
GHA,452,1943,0.08,0.103,0.039,0.061,0.063
GHA,452,1944,0.079,0.102,0.039,0.061,0.063
GHA,452,1945,0.085,0.104,0.047,0.062,0.071
GHA,452,1946,0.096,0.105,0.048,0.065,0.072
GHA,452,1947,0.106,0.108,0.057,0.066,0.079
GHA,452,1948,0.106,0.108,0.057,0.066,0.079
GHA,452,1949,0.108,0.108,0.057,0.07,0.082
GHA,452,1950,0.107,0.114,0.057,0.096,0.089
GHA,452,1951,0.283,0.205,0.115,0.154,0.14
GHA,452,1952,0.294,0.208,0.118,0.158,0.143
GHA,452,1953,0.294,0.208,0.118,0.164,0.143
GHA,452,1954,0.294,0.216,0.118,0.164,0.145
GHA,452,1955,0.292,0.216,0.117,0.174,0.145
GHA,452,1956,0.292,0.217,0.117,0.176,0.144
GHA,452,1957,0.44,0.313,0.17,0.275,0.245
GHA,452,1958,0.404,0.299,0.153,0.278,0.233
GHA,452,1959,0.393,0.293,0.15,0.273,0.229
GHA,452,1960,0.352,0.273,0.147,0.236,0.219
GHA,452,1961,0.313,0.25,0.137,0.169,0.208
GHA,452,1962,0.297,0.228,0.132,0.164,0.208
GHA,452,1963,0.296,0.227,0.131,0.164,0.208
GHA,452,1964,0.289,0.22,0.129,0.156,0.205
GHA,452,1965,0.259,0.208,0.113,0.146,0.193
GHA,452,1966,0.15,0.11,0.075,0.084,0.166
GHA,452,1967,0.143,0.1,0.095,0.112,0.151
GHA,452,1968,0.144,0.101,0.094,0.109,0.151
GHA,452,1969,0.252,0.19,0.124,0.139,0.181
GHA,452,1970,0.396,0.332,0.17,0.25,0.238
GHA,452,1971,0.442,0.361,0.186,0.274,0.26
GHA,452,1972,0.151,0.112,0.092,0.117,0.153
GHA,452,1973,0.114,0.091,0.073,0.076,0.145
GHA,452,1974,0.116,0.091,0.072,0.047,0.138
GHA,452,1975,0.113,0.091,0.071,0.046,0.137
GHA,452,1976,0.113,0.091,0.07,0.05,0.137
GHA,452,1977,0.113,0.091,0.069,0.05,0.137
GHA,452,1978,0.116,0.091,0.092,0.059,0.139
GHA,452,1979,0.31,0.226,0.156,0.18,0.196
GHA,452,1980,0.543,0.411,0.257,0.306,0.298
GHA,452,1981,0.255,0.224,0.141,0.144,0.171
GHA,452,1982,0.111,0.078,0.088,0.048,0.157
GHA,452,1983,0.102,0.078,0.084,0.046,0.156
GHA,452,1984,0.1,0.078,0.082,0.047,0.154
GHA,452,1985,0.101,0.079,0.082,0.043,0.154
GHA,452,1986,0.101,0.08,0.081,0.048,0.153
GHA,452,1987,0.101,0.083,0.08,0.051,0.154
GHA,452,1988,0.102,0.088,0.1,0.051,0.154
GHA,452,1989,0.101,0.088,0.093,0.051,0.152
GHA,452,1990,0.107,0.096,0.097,0.071,0.15
GHA,452,1991,0.108,0.098,0.1,0.081,0.147
GHA,452,1992,0.175,0.116,0.124,0.13,0.165
GHA,452,1993,0.443,0.333,0.239,0.348,0.318
GHA,452,1994,0.482,0.392,0.258,0.4,0.338
GHA,452,1995,0.498,0.401,0.264,0.413,0.347
GHA,452,1996,0.517,0.43,0.276,0.432,0.359
GHA,452,1997,0.603,0.51,0.322,0.495,0.414
GHA,452,1998,0.603,0.51,0.321,0.495,0.414
GHA,452,1999,0.605,0.511,0.32,0.496,0.415
GHA,452,2000,0.667,0.574,0.352,0.596,0.455
GHA,452,2001,0.724,0.625,0.384,0.649,0.495
GHA,452,2002,0.733,0.63,0.386,0.656,0.523
GHA,452,2003,0.733,0.633,0.389,0.656,0.523
GHA,452,2004,0.736,0.64,0.389,0.659,0.529
GHA,452,2005,0.729,0.633,0.387,0.653,0.522
GHA,452,2006,0.729,0.633,0.385,0.653,0.522
GHA,452,2007,0.732,0.632,0.384,0.666,0.526
GHA,452,2008,0.734,0.635,0.383,0.669,0.525
GHA,452,2009,0.755,0.652,0.392,0.684,0.546
GHA,452,2010,0.763,0.662,0.396,0.692,0.558
GHA,452,2011,0.763,0.662,0.392,0.692,0.558
GHA,452,2012,0.769,0.658,0.397,0.692,0.56
GHA,452,2013,0.757,0.641,0.381,0.634,0.549
GHA,452,2014,0.745,0.631,0.375,0.624,0.542
GHA,452,2015,0.739,0.63,0.369,0.604,0.537
GHA,452,2016,0.73,0.613,0.366,0.599,0.527
GHA,452,2017,0.742,0.631,0.382,0.618,0.52
GHA,452,2018,0.743,0.63,0.381,0.638,0.532
GHA,452,2019,0.725,0.615,0.357,0.606,0.521
GHA,452,2020,0.722,0.612,0.353,0.602,0.518
GHA,452,2021,0.661,0.557,0.323,0.532,0.468
GHA,452,2022,0.664,0.566,0.322,0.557,0.474
GHA,452,2023,0.661,0.562,0.32,0.557,0.475
ZAF,560,1900,0.158,0.111,0.115,0.123,0.032
ZAF,560,1901,0.158,0.111,0.115,0.123,0.032
ZAF,560,1902,0.158,0.111,0.115,0.123,0.032
ZAF,560,1903,0.158,0.111,0.115,0.123,0.032
ZAF,560,1904,0.158,0.111,0.115,0.123,0.032
ZAF,560,1905,0.158,0.111,0.115,0.123,0.032
ZAF,560,1906,0.158,0.111,0.115,0.123,0.032
ZAF,560,1907,0.158,0.111,0.115,0.123,0.032
ZAF,560,1908,0.158,0.111,0.115,0.123,0.032
ZAF,560,1909,0.158,0.111,0.122,0.123,0.032
ZAF,560,1910,0.188,0.118,0.13,0.143,0.037
ZAF,560,1911,0.227,0.127,0.142,0.167,0.044
ZAF,560,1912,0.227,0.127,0.142,0.167,0.044
ZAF,560,1913,0.227,0.127,0.144,0.172,0.044
ZAF,560,1914,0.227,0.127,0.144,0.172,0.044
ZAF,560,1915,0.227,0.127,0.144,0.173,0.044
ZAF,560,1916,0.225,0.128,0.144,0.173,0.044
ZAF,560,1917,0.225,0.128,0.144,0.173,0.044
ZAF,560,1918,0.225,0.128,0.144,0.173,0.044
ZAF,560,1919,0.225,0.128,0.144,0.173,0.044
ZAF,560,1920,0.227,0.129,0.144,0.174,0.044
ZAF,560,1921,0.227,0.129,0.145,0.174,0.044
ZAF,560,1922,0.227,0.129,0.145,0.174,0.044
ZAF,560,1923,0.227,0.129,0.145,0.174,0.044
ZAF,560,1924,0.226,0.128,0.144,0.173,0.044
ZAF,560,1925,0.225,0.128,0.144,0.173,0.044
ZAF,560,1926,0.225,0.128,0.144,0.173,0.046
ZAF,560,1927,0.225,0.128,0.144,0.173,0.046
ZAF,560,1928,0.225,0.128,0.144,0.173,0.046
ZAF,560,1929,0.226,0.128,0.144,0.173,0.046
ZAF,560,1930,0.227,0.128,0.146,0.173,0.047
ZAF,560,1931,0.232,0.129,0.149,0.175,0.048
ZAF,560,1932,0.236,0.131,0.15,0.177,0.049
ZAF,560,1933,0.237,0.131,0.151,0.176,0.049
ZAF,560,1934,0.237,0.131,0.151,0.176,0.049
ZAF,560,1935,0.237,0.131,0.151,0.176,0.049
ZAF,560,1936,0.237,0.131,0.151,0.176,0.049
ZAF,560,1937,0.237,0.131,0.151,0.176,0.049
ZAF,560,1938,0.237,0.131,0.151,0.176,0.049
ZAF,560,1939,0.237,0.131,0.151,0.176,0.05
ZAF,560,1940,0.237,0.132,0.151,0.176,0.05
ZAF,560,1941,0.237,0.132,0.151,0.176,0.05
ZAF,560,1942,0.237,0.132,0.151,0.176,0.05
ZAF,560,1943,0.236,0.132,0.151,0.177,0.049
ZAF,560,1944,0.236,0.131,0.151,0.177,0.049
ZAF,560,1945,0.236,0.131,0.151,0.177,0.049
ZAF,560,1946,0.236,0.131,0.151,0.177,0.049
ZAF,560,1947,0.232,0.124,0.148,0.176,0.046
ZAF,560,1948,0.207,0.113,0.134,0.142,0.044
ZAF,560,1949,0.203,0.111,0.132,0.141,0.041
ZAF,560,1950,0.2,0.102,0.131,0.139,0.04
ZAF,560,1951,0.2,0.102,0.131,0.139,0.04
ZAF,560,1952,0.2,0.102,0.131,0.139,0.04
ZAF,560,1953,0.196,0.102,0.13,0.139,0.038
ZAF,560,1954,0.195,0.102,0.13,0.139,0.038
ZAF,560,1955,0.195,0.102,0.13,0.139,0.038
ZAF,560,1956,0.195,0.102,0.13,0.139,0.038
ZAF,560,1957,0.195,0.102,0.13,0.139,0.038
ZAF,560,1958,0.195,0.102,0.13,0.139,0.038
ZAF,560,1959,0.196,0.102,0.13,0.139,0.038
ZAF,560,1960,0.19,0.099,0.138,0.136,0.037
ZAF,560,1961,0.16,0.093,0.123,0.129,0.032
ZAF,560,1962,0.167,0.094,0.124,0.131,0.034
ZAF,560,1963,0.167,0.094,0.124,0.131,0.034
ZAF,560,1964,0.163,0.093,0.123,0.13,0.033
ZAF,560,1965,0.163,0.093,0.123,0.13,0.033
ZAF,560,1966,0.164,0.093,0.124,0.13,0.033
ZAF,560,1967,0.164,0.093,0.124,0.13,0.033
ZAF,560,1968,0.164,0.093,0.124,0.13,0.033
ZAF,560,1969,0.164,0.093,0.124,0.13,0.033
ZAF,560,1970,0.165,0.093,0.124,0.13,0.033
ZAF,560,1971,0.166,0.093,0.124,0.13,0.033
ZAF,560,1972,0.166,0.093,0.124,0.13,0.033
ZAF,560,1973,0.166,0.093,0.124,0.13,0.033
ZAF,560,1974,0.165,0.093,0.124,0.131,0.033
ZAF,560,1975,0.164,0.093,0.123,0.131,0.033
ZAF,560,1976,0.164,0.093,0.123,0.131,0.033
ZAF,560,1977,0.162,0.093,0.132,0.13,0.033
ZAF,560,1978,0.161,0.093,0.132,0.13,0.032
ZAF,560,1979,0.161,0.093,0.132,0.13,0.032
ZAF,560,1980,0.16,0.092,0.132,0.134,0.032
ZAF,560,1981,0.176,0.096,0.136,0.138,0.035
ZAF,560,1982,0.176,0.096,0.135,0.138,0.035
ZAF,560,1983,0.176,0.096,0.145,0.138,0.035
