stateabb,ccode,year,democ,autoc,polity,polity2
FIN,375,1938,7,3,4,4
FIN,375,1939,7,3,4,4
FIN,375,1940,7,3,4,4
FIN,375,1941,7,3,4,4
FIN,375,1942,7,3,4,4
FIN,375,1943,7,3,4,4
FIN,375,1944,10,0,10,10
FIN,375,1945,10,0,10,10
FIN,375,1946,10,0,10,10
FIN,375,1947,10,0,10,10
FIN,375,1948,10,0,10,10
FIN,375,1949,10,0,10,10
FIN,375,1950,10,0,10,10
FIN,375,1951,10,0,10,10
FIN,375,1952,10,0,10,10
FIN,375,1953,10,0,10,10
FIN,375,1954,10,0,10,10
FIN,375,1955,10,0,10,10
FIN,375,1956,10,0,10,10
FIN,375,1957,10,0,10,10
FIN,375,1958,10,0,10,10
FIN,375,1959,10,0,10,10
FIN,375,1960,10,0,10,10
FIN,375,1961,10,0,10,10
FIN,375,1962,10,0,10,10
FIN,375,1963,10,0,10,10
FIN,375,1964,10,0,10,10
FIN,375,1965,10,0,10,10
FIN,375,1966,10,0,10,10
FIN,375,1967,10,0,10,10
FIN,375,1968,10,0,10,10
FIN,375,1969,10,0,10,10
FIN,375,1970,10,0,10,10
FIN,375,1971,10,0,10,10
FIN,375,1972,10,0,10,10
FIN,375,1973,10,0,10,10
FIN,375,1974,10,0,10,10
FIN,375,1975,10,0,10,10
FIN,375,1976,10,0,10,10
FIN,375,1977,10,0,10,10
FIN,375,1978,10,0,10,10
FIN,375,1979,10,0,10,10
FIN,375,1980,10,0,10,10
FIN,375,1981,10,0,10,10
FIN,375,1982,10,0,10,10
FIN,375,1983,10,0,10,10
FIN,375,1984,10,0,10,10
FIN,375,1985,10,0,10,10
FIN,375,1986,10,0,10,10
FIN,375,1987,10,0,10,10
FIN,375,1988,10,0,10,10
FIN,375,1989,10,0,10,10
FIN,375,1990,10,0,10,10
FIN,375,1991,10,0,10,10
FIN,375,1992,10,0,10,10
FIN,375,1993,10,0,10,10
FIN,375,1994,10,0,10,10
FIN,375,1995,10,0,10,10
FIN,375,1996,10,0,10,10
FIN,375,1997,10,0,10,10
FIN,375,1998,10,0,10,10
FIN,375,1999,10,0,10,10
FIN,375,2000,10,0,10,10
FIN,375,2001,10,0,10,10
FIN,375,2002,10,0,10,10
FIN,375,2003,10,0,10,10
FIN,375,2004,10,0,10,10
FIN,375,2005,10,0,10,10
FIN,375,2006,10,0,10,10
FIN,375,2007,10,0,10,10
FIN,375,2008,10,0,10,10
FIN,375,2009,10,0,10,10
FIN,375,2010,10,0,10,10
FIN,375,2011,10,0,10,10
FIN,375,2012,10,0,10,10
FIN,375,2013,10,0,10,10
FIN,375,2014,10,0,10,10
FIN,375,2015,10,0,10,10
FIN,375,2016,10,0,10,10
FIN,375,2017,10,0,10,10
FIN,375,2018,10,0,10,10
FJI,950,1970,6,0,6,6
FJI,950,1971,6,0,6,6
FJI,950,1972,6,0,6,6
FJI,950,1973,6,0,6,6
FJI,950,1974,6,0,6,6
FJI,950,1975,6,0,6,6
FJI,950,1976,6,0,6,6
FJI,950,1977,6,0,6,6
FJI,950,1978,6,0,6,6
FJI,950,1979,6,0,6,6
FJI,950,1980,6,0,6,6
FJI,950,1981,6,0,6,6
FJI,950,1982,6,0,6,6
FJI,950,1983,6,0,6,6
FJI,950,1984,6,0,6,6
FJI,950,1985,6,0,6,6
FJI,950,1986,6,0,6,6
FJI,950,1987,1,2,-1,-1
FJI,950,1988,1,2,-1,-1
FJI,950,1989,1,2,-1,-1
FJI,950,1990,6,1,5,5
FJI,950,1991,6,1,5,5
FJI,950,1992,6,1,5,5
FJI,950,1993,6,1,5,5
FJI,950,1994,6,1,5,5
FJI,950,1995,6,1,5,5
FJI,950,1996,6,1,5,5
FJI,950,1997,6,1,5,5
FJI,950,1998,7,1,6,6
FJI,950,1999,9,1,8,8
FJI,950,2000,-88,-88,-88,6
FJI,950,2001,6,1,5,5
FJI,950,2002,6,1,5,5
FJI,950,2003,6,1,5,5
FJI,950,2004,7,1,6,6
FJI,950,2005,7,1,6,6
FJI,950,2006,0,3,-3,-3
FJI,950,2007,0,4,-4,-4
FJI,950,2008,0,4,-4,-4
FJI,950,2009,0,4,-4,-4
FJI,950,2010,0,4,-4,-4
FJI,950,2011,0,4,-4,-4
FJI,950,2012,0,4,-4,-4
FJI,950,2013,0,4,-4,-4
FJI,950,2014,3,1,2,2
FJI,950,2015,3,1,2,2
FJI,950,2016,3,1,2,2
FJI,950,2017,3,1,2,2
FJI,950,2018,4,0,4,2
FRN,220,1800,0,8,-8,-8
FRN,220,1801,0,8,-8,-8
FRN,220,1802,0,8,-8,-8
FRN,220,1803,0,8,-8,-8
FRN,220,1804,0,8,-8,-8
FRN,220,1805,0,8,-8,-8
FRN,220,1806,0,8,-8,-8
FRN,220,1807,0,8,-8,-8
FRN,220,1808,0,8,-8,-8
FRN,220,1809,0,8,-8,-8
FRN,220,1810,0,8,-8,-8
FRN,220,1811,0,8,-8,-8
FRN,220,1812,0,8,-8,-8
FRN,220,1813,0,8,-8,-8
FRN,220,1814,1,5,-4,-4
FRN,220,1815,1,5,-4,-4
FRN,220,1816,1,5,-4,-4
FRN,220,1817,1,5,-4,-4
FRN,220,1818,1,5,-4,-4
FRN,220,1819,1,5,-4,-4
FRN,220,1820,1,5,-4,-4
FRN,220,1821,1,5,-4,-4
FRN,220,1822,1,5,-4,-4
FRN,220,1823,1,5,-4,-4
FRN,220,1824,1,5,-4,-4
FRN,220,1825,1,5,-4,-4
FRN,220,1826,1,5,-4,-4
FRN,220,1827,1,5,-4,-4
FRN,220,1828,1,5,-4,-4
FRN,220,1829,1,5,-4,-4
FRN,220,1830,3,4,-1,-1
FRN,220,1831,3,4,-1,-1
FRN,220,1832,3,4,-1,-1
FRN,220,1833,3,4,-1,-1
FRN,220,1834,3,4,-1,-1
FRN,220,1835,3,4,-1,-1
FRN,220,1836,3,4,-1,-1
FRN,220,1837,3,4,-1,-1
FRN,220,1838,3,4,-1,-1
FRN,220,1839,3,4,-1,-1
FRN,220,1840,3,4,-1,-1
FRN,220,1841,3,4,-1,-1
FRN,220,1842,3,4,-1,-1
FRN,220,1843,3,4,-1,-1
FRN,220,1844,3,4,-1,-1
FRN,220,1845,3,4,-1,-1
FRN,220,1846,3,4,-1,-1
FRN,220,1847,3,4,-1,-1
FRN,220,1848,6,0,6,6
FRN,220,1849,6,0,6,6
FRN,220,1850,6,0,6,6
FRN,220,1851,-88,-88,-88,-1
FRN,220,1852,0,8,-8,-8
FRN,220,1853,0,8,-8,-8
FRN,220,1854,0,8,-8,-8
FRN,220,1855,0,8,-8,-8
FRN,220,1856,0,8,-8,-8
FRN,220,1857,0,8,-8,-8
FRN,220,1858,0,8,-8,-8
FRN,220,1859,0,8,-8,-8
FRN,220,1860,-88,-88,-88,-8
FRN,220,1861,-88,-88,-88,-7
FRN,220,1862,-88,-88,-88,-6
FRN,220,1863,0,6,-6,-6
FRN,220,1864,0,6,-6,-6
FRN,220,1865,0,6,-6,-6
FRN,220,1866,0,6,-6,-6
FRN,220,1867,0,6,-6,-6
FRN,220,1868,0,6,-6,-6
FRN,220,1869,2,5,-3,-3
FRN,220,1870,-88,-88,-88,-2
FRN,220,1871,-88,-88,-88,-1
FRN,220,1872,-88,-88,-88,1
FRN,220,1873,-88,-88,-88,2
FRN,220,1874,-88,-88,-88,3
FRN,220,1875,-88,-88,-88,5
FRN,220,1876,-88,-88,-88,6
FRN,220,1877,7,0,7,7
FRN,220,1878,7,0,7,7
FRN,220,1879,7,0,7,7
FRN,220,1880,7,0,7,7
FRN,220,1881,7,0,7,7
FRN,220,1882,7,0,7,7
FRN,220,1883,7,0,7,7
FRN,220,1884,7,0,7,7
FRN,220,1885,7,0,7,7
FRN,220,1886,7,0,7,7
FRN,220,1887,7,0,7,7
FRN,220,1888,7,0,7,7
FRN,220,1889,7,0,7,7
FRN,220,1890,7,0,7,7
FRN,220,1891,7,0,7,7
FRN,220,1892,7,0,7,7
FRN,220,1893,7,0,7,7
FRN,220,1894,7,0,7,7
FRN,220,1895,7,0,7,7
FRN,220,1896,7,0,7,7
FRN,220,1897,7,0,7,7
FRN,220,1898,8,0,8,8
FRN,220,1899,8,0,8,8
FRN,220,1900,8,0,8,8
FRN,220,1901,8,0,8,8
FRN,220,1902,8,0,8,8
FRN,220,1903,8,0,8,8
FRN,220,1904,8,0,8,8
FRN,220,1905,8,0,8,8
FRN,220,1906,8,0,8,8
FRN,220,1907,8,0,8,8
FRN,220,1908,8,0,8,8
FRN,220,1909,8,0,8,8
FRN,220,1910,8,0,8,8
FRN,220,1911,8,0,8,8
FRN,220,1912,8,0,8,8
FRN,220,1913,8,0,8,8
FRN,220,1914,8,0,8,8
FRN,220,1915,8,0,8,8
FRN,220,1916,8,0,8,8
FRN,220,1917,8,0,8,8
FRN,220,1918,8,0,8,8
FRN,220,1919,9,0,9,9
FRN,220,1920,9,0,9,9
FRN,220,1921,9,0,9,9
FRN,220,1922,9,0,9,9
FRN,220,1923,9,0,9,9
FRN,220,1924,9,0,9,9
FRN,220,1925,9,0,9,9
FRN,220,1926,9,0,9,9
FRN,220,1927,9,0,9,9
FRN,220,1928,9,0,9,9
FRN,220,1929,9,0,9,9
FRN,220,1930,10,0,10,10
FRN,220,1931,10,0,10,10
FRN,220,1932,10,0,10,10
FRN,220,1933,10,0,10,10
FRN,220,1934,10,0,10,10
FRN,220,1935,10,0,10,10
FRN,220,1936,10,0,10,10
FRN,220,1937,10,0,10,10
FRN,220,1938,10,0,10,10
FRN,220,1939,10,0,10,10
FRN,220,1940,-66,-66,-66,
FRN,220,1941,-66,-66,-66,
FRN,220,1942,-66,-66,-66,
FRN,220,1943,-66,-66,-66,
FRN,220,1944,-88,-88,-88,9
FRN,220,1945,-88,-88,-88,9
FRN,220,1946,-88,-88,-88,9
FRN,220,1947,8,0,8,8
FRN,220,1948,8,0,8,8
FRN,220,1949,8,0,8,8
FRN,220,1950,8,0,8,8
FRN,220,1951,8,0,8,8
FRN,220,1952,8,0,8,8
FRN,220,1953,8,0,8,8
FRN,220,1954,8,0,8,8
FRN,220,1955,8,0,8,8
FRN,220,1956,8,0,8,8
FRN,220,1957,8,0,8,8
FRN,220,1958,2,2,0,0
FRN,220,1959,5,1,4,4
FRN,220,1960,5,1,4,4
FRN,220,1961,5,1,4,4
FRN,220,1962,5,1,4,4
FRN,220,1963,5,1,4,4
FRN,220,1964,5,1,4,4
FRN,220,1965,7,0,7,7
FRN,220,1966,7,0,7,7
FRN,220,1967,7,0,7,7
FRN,220,1968,7,0,7,7
FRN,220,1969,9,0,9,9
FRN,220,1970,9,0,9,9
FRN,220,1971,9,0,9,9
FRN,220,1972,9,0,9,9
FRN,220,1973,9,0,9,9
FRN,220,1974,9,0,9,9
FRN,220,1975,9,0,9,9
FRN,220,1976,9,0,9,9
FRN,220,1977,9,0,9,9
FRN,220,1978,9,0,9,9
FRN,220,1979,9,0,9,9
FRN,220,1980,9,0,9,9
FRN,220,1981,9,0,9,9
FRN,220,1982,9,0,9,9
FRN,220,1983,9,0,9,9
FRN,220,1984,9,0,9,9
FRN,220,1985,9,0,9,9
FRN,220,1986,10,0,10,10
FRN,220,1987,10,0,10,10
FRN,220,1988,10,0,10,10
FRN,220,1989,10,0,10,10
FRN,220,1990,10,0,10,10
FRN,220,1991,10,0,10,10
FRN,220,1992,10,0,10,10
FRN,220,1993,10,0,10,10
FRN,220,1994,10,0,10,10
FRN,220,1995,10,0,10,10
FRN,220,1996,10,0,10,10
FRN,220,1997,10,0,10,10
FRN,220,1998,10,0,10,10
FRN,220,1999,10,0,10,10
FRN,220,2000,10,0,10,10
FRN,220,2001,10,0,10,10
FRN,220,2002,10,0,10,10
FRN,220,2003,10,0,10,10
FRN,220,2004,10,0,10,10
FRN,220,2005,10,0,10,10
FRN,220,2006,10,0,10,10
FRN,220,2007,10,0,10,10
FRN,220,2008,10,0,10,10
FRN,220,2009,10,0,10,10
FRN,220,2010,10,0,10,10
FRN,220,2011,10,0,10,10
FRN,220,2012,10,0,10,10
FRN,220,2013,10,0,10,10
FRN,220,2014,10,0,10,10
FRN,220,2015,10,0,10,10
FRN,220,2016,10,0,10,10
FRN,220,2017,10,0,10,10
FRN,220,2018,10,0,10,10
GAB,481,1960,0,7,-7,-7
GAB,481,1961,0,7,-7,-7
GAB,481,1962,0,7,-7,-7
GAB,481,1963,0,7,-7,-7
GAB,481,1964,0,7,-7,-7
GAB,481,1965,0,7,-7,-7
GAB,481,1966,0,7,-7,-7
GAB,481,1967,0,7,-7,-7
GAB,481,1968,0,9,-9,-9
GAB,481,1969,0,9,-9,-9
GAB,481,1970,0,9,-9,-9
GAB,481,1971,0,9,-9,-9
GAB,481,1972,0,9,-9,-9
GAB,481,1973,0,9,-9,-9
GAB,481,1974,0,9,-9,-9
GAB,481,1975,0,9,-9,-9
GAB,481,1976,0,9,-9,-9
GAB,481,1977,0,9,-9,-9
GAB,481,1978,0,9,-9,-9
GAB,481,1979,0,9,-9,-9
GAB,481,1980,0,9,-9,-9
GAB,481,1981,0,9,-9,-9
GAB,481,1982,0,9,-9,-9
GAB,481,1983,0,9,-9,-9
GAB,481,1984,0,9,-9,-9
GAB,481,1985,0,9,-9,-9
GAB,481,1986,0,9,-9,-9
GAB,481,1987,0,9,-9,-9
GAB,481,1988,0,9,-9,-9
GAB,481,1989,0,9,-9,-9
GAB,481,1990,-88,-88,-88,-6
GAB,481,1991,0,4,-4,-4
GAB,481,1992,0,4,-4,-4
GAB,481,1993,0,4,-4,-4
GAB,481,1994,0,4,-4,-4
GAB,481,1995,0,4,-4,-4
GAB,481,1996,0,4,-4,-4
GAB,481,1997,0,4,-4,-4
GAB,481,1998,0,4,-4,-4
GAB,481,1999,0,4,-4,-4
GAB,481,2000,0,4,-4,-4
GAB,481,2001,0,4,-4,-4
GAB,481,2002,0,4,-4,-4
GAB,481,2003,0,4,-4,-4
GAB,481,2004,0,4,-4,-4
GAB,481,2005,0,4,-4,-4
GAB,481,2006,0,4,-4,-4
GAB,481,2007,0,4,-4,-4
GAB,481,2008,0,4,-4,-4
GAB,481,2009,4,1,3,3
GAB,481,2010,4,1,3,3
GAB,481,2011,4,1,3,3
GAB,481,2012,4,1,3,3
GAB,481,2013,4,1,3,3
GAB,481,2014,4,1,3,3
GAB,481,2015,4,1,3,3
GAB,481,2016,4,1,3,3
GAB,481,2017,4,1,3,3
GAB,481,2018,4,1,3,3
GAM,420,1965,8,0,8,8
GAM,420,1966,8,0,8,8
GAM,420,1967,8,0,8,8
GAM,420,1968,8,0,8,8
GAM,420,1969,8,0,8,8
GAM,420,1970,8,0,8,8
GAM,420,1971,8,0,8,8
GAM,420,1972,8,0,8,8
GAM,420,1973,8,0,8,8
GAM,420,1974,8,0,8,8
GAM,420,1975,8,0,8,8
GAM,420,1976,8,0,8,8
GAM,420,1977,8,0,8,8
GAM,420,1978,8,0,8,8
GAM,420,1979,8,0,8,8
GAM,420,1980,8,0,8,8
GAM,420,1981,7,0,7,7
GAM,420,1982,7,0,7,7
GAM,420,1983,7,0,7,7
GAM,420,1984,7,0,7,7
GAM,420,1985,7,0,7,7
GAM,420,1986,7,0,7,7
GAM,420,1987,7,0,7,7
GAM,420,1988,7,0,7,7
GAM,420,1989,7,0,7,7
GAM,420,1990,8,0,8,8
GAM,420,1991,8,0,8,8
GAM,420,1992,8,0,8,8
GAM,420,1993,8,0,8,8
GAM,420,1994,0,7,-7,-7
GAM,420,1995,0,7,-7,-7
GAM,420,1996,0,6,-6,-6
GAM,420,1997,0,5,-5,-5
GAM,420,1998,0,5,-5,-5
GAM,420,1999,0,5,-5,-5
GAM,420,2000,0,5,-5,-5
GAM,420,2001,0,5,-5,-5
GAM,420,2002,0,5,-5,-5
GAM,420,2003,0,5,-5,-5
GAM,420,2004,0,5,-5,-5
GAM,420,2005,0,5,-5,-5
GAM,420,2006,0,5,-5,-5
GAM,420,2007,0,5,-5,-5
GAM,420,2008,0,5,-5,-5
GAM,420,2009,0,5,-5,-5
GAM,420,2010,0,5,-5,-5
GAM,420,2011,0,5,-5,-5
GAM,420,2012,0,5,-5,-5
GAM,420,2013,0,5,-5,-5
GAM,420,2014,0,5,-5,-5
GAM,420,2015,0,5,-5,-5
GAM,420,2016,0,5,-5,-5
GAM,420,2017,4,0,4,4
GAM,420,2018,4,0,4,4
GCL,99,1821,1,2,-1,-1
GCL,99,1822,1,2,-1,-1
GCL,99,1823,1,2,-1,-1
GCL,99,1824,1,2,-1,-1
GCL,99,1825,1,2,-1,-1
GCL,99,1826,1,2,-1,-1
GCL,99,1827,1,2,-1,-1
GCL,99,1828,1,6,-5,-5
GCL,99,1829,1,6,-5,-5
GCL,99,1830,1,6,-5,-5
GCL,99,1831,-88,-88,-88,-5
GCL,99,1832,-88,-88,-88,-5
GDR,265,1945,-66,-66,-66,
GDR,265,1946,-66,-66,-66,
GDR,265,1947,-66,-66,-66,
GDR,265,1948,-66,-66,-66,
GDR,265,1949,0,7,-7,-7
GDR,265,1950,0,8,-8,-8
GDR,265,1951,0,8,-8,-8
GDR,265,1952,0,8,-8,-8
GDR,265,1953,0,8,-8,-8
GDR,265,1954,0,8,-8,-8
GDR,265,1955,0,8,-8,-8
GDR,265,1956,0,8,-8,-8
GDR,265,1957,0,8,-8,-8
GDR,265,1958,0,8,-8,-8
GDR,265,1959,0,8,-8,-8
GDR,265,1960,0,9,-9,-9
GDR,265,1961,0,9,-9,-9
GDR,265,1962,0,9,-9,-9
GDR,265,1963,0,9,-9,-9
GDR,265,1964,0,9,-9,-9
GDR,265,1965,0,9,-9,-9
GDR,265,1966,0,9,-9,-9
GDR,265,1967,0,9,-9,-9
GDR,265,1968,0,9,-9,-9
GDR,265,1969,0,9,-9,-9
GDR,265,1970,0,9,-9,-9
GDR,265,1971,0,9,-9,-9
GDR,265,1972,0,9,-9,-9
GDR,265,1973,0,9,-9,-9
GDR,265,1974,0,9,-9,-9
GDR,265,1975,0,9,-9,-9
GDR,265,1976,0,9,-9,-9
GDR,265,1977,0,9,-9,-9
GDR,265,1978,0,9,-9,-9
GDR,265,1979,0,9,-9,-9
GDR,265,1980,0,9,-9,-9
GDR,265,1981,0,9,-9,-9
GDR,265,1982,0,9,-9,-9
GDR,265,1983,0,9,-9,-9
GDR,265,1984,0,9,-9,-9
GDR,265,1985,0,9,-9,-9
GDR,265,1986,0,9,-9,-9
GDR,265,1987,0,9,-9,-9
GDR,265,1988,0,9,-9,-9
GDR,265,1989,-88,-88,-88,
GDR,265,1990,-88,-88,-88,
GFR,260,1945,-66,-66,-66,
GFR,260,1946,-66,-66,-66,
GFR,260,1947,-66,-66,-66,
GFR,260,1948,-66,-66,-66,
GFR,260,1949,10,0,10,10
GFR,260,1950,10,0,10,10
GFR,260,1951,10,0,10,10
GFR,260,1952,10,0,10,10
GFR,260,1953,10,0,10,10
GFR,260,1954,10,0,10,10
GFR,260,1955,10,0,10,10
GFR,260,1956,10,0,10,10
GFR,260,1957,10,0,10,10
GFR,260,1958,10,0,10,10
GFR,260,1959,10,0,10,10
GFR,260,1960,10,0,10,10
GFR,260,1961,10,0,10,10
GFR,260,1962,10,0,10,10
GFR,260,1963,10,0,10,10
GFR,260,1964,10,0,10,10
GFR,260,1965,10,0,10,10
GFR,260,1966,10,0,10,10
GFR,260,1967,10,0,10,10
GFR,260,1968,10,0,10,10
GFR,260,1969,10,0,10,10
GFR,260,1970,10,0,10,10
GFR,260,1971,10,0,10,10
GFR,260,1972,10,0,10,10
GFR,260,1973,10,0,10,10
GFR,260,1974,10,0,10,10
GFR,260,1975,10,0,10,10
GFR,260,1976,10,0,10,10
GFR,260,1977,10,0,10,10
GFR,260,1978,10,0,10,10
GFR,260,1979,10,0,10,10
GFR,260,1980,10,0,10,10
GFR,260,1981,10,0,10,10
GFR,260,1982,10,0,10,10
GFR,260,1983,10,0,10,10
GFR,260,1984,10,0,10,10
GFR,260,1985,10,0,10,10
GFR,260,1986,10,0,10,10
GFR,260,1987,10,0,10,10
GFR,260,1988,10,0,10,10
GFR,260,1989,10,0,10,10
GFR,260,1990,10,0,10,10
GHA,452,1960,2,1,1,1
GHA,452,1961,2,1,1,1
GHA,452,1962,2,5,-3,-3
GHA,452,1963,2,5,-3,-3
GHA,452,1964,0,9,-9,-9
GHA,452,1965,0,9,-9,-9
GHA,452,1966,0,4,-4,-4
GHA,452,1967,0,4,-4,-4
GHA,452,1968,0,4,-4,-4
GHA,452,1969,0,4,-4,-4
GHA,452,1970,4,0,4,4
GHA,452,1971,4,0,4,4
GHA,452,1972,0,7,-7,-7
GHA,452,1973,0,7,-7,-7
GHA,452,1974,0,7,-7,-7
GHA,452,1975,0,7,-7,-7
GHA,452,1976,0,7,-7,-7
GHA,452,1977,0,7,-7,-7
GHA,452,1978,0,5,-5,-5
GHA,452,1979,5,0,5,5
GHA,452,1980,5,0,5,5
GHA,452,1981,5,0,5,5
GHA,452,1982,0,7,-7,-7
GHA,452,1983,0,7,-7,-7
GHA,452,1984,0,7,-7,-7
GHA,452,1985,0,7,-7,-7
GHA,452,1986,0,7,-7,-7
GHA,452,1987,0,7,-7,-7
GHA,452,1988,0,7,-7,-7
GHA,452,1989,0,7,-7,-7
GHA,452,1990,0,7,-7,-7
GHA,452,1991,0,4,-4,-4
GHA,452,1992,1,2,-1,-1
GHA,452,1993,1,2,-1,-1
GHA,452,1994,1,2,-1,-1
GHA,452,1995,1,2,-1,-1
GHA,452,1996,3,1,2,2
GHA,452,1997,3,1,2,2
GHA,452,1998,3,1,2,2
GHA,452,1999,3,1,2,2
GHA,452,2000,3,1,2,2
GHA,452,2001,7,1,6,6
GHA,452,2002,7,1,6,6
GHA,452,2003,7,1,6,6
GHA,452,2004,8,0,8,8
GHA,452,2005,8,0,8,8
GHA,452,2006,8,0,8,8
GHA,452,2007,8,0,8,8
GHA,452,2008,8,0,8,8
GHA,452,2009,8,0,8,8
GHA,452,2010,8,0,8,8
GHA,452,2011,8,0,8,8
GHA,452,2012,8,0,8,8
GHA,452,2013,8,0,8,8
GHA,452,2014,8,0,8,8
GHA,452,2015,8,0,8,8
GHA,452,2016,8,0,8,8
GHA,452,2017,8,0,8,8
GHA,452,2018,8,0,8,8
GMY,255,1800,0,10,-10,-10
GMY,255,1801,0,10,-10,-10
GMY,255,1802,0,10,-10,-10
GMY,255,1803,0,10,-10,-10
GMY,255,1804,0,10,-10,-10
GMY,255,1805,0,10,-10,-10
GMY,255,1806,-66,-66,-66,
GMY,255,1807,-66,-66,-66,
GMY,255,1808,-66,-66,-66,
GMY,255,1809,-66,-66,-66,
GMY,255,1810,-66,-66,-66,
GMY,255,1811,-66,-66,-66,
GMY,255,1812,-66,-66,-66,
GMY,255,1813,0,10,-10,-10
GMY,255,1814,0,10,-10,-10
GMY,255,1815,0,10,-10,-10
GMY,255,1816,0,10,-10,-10
GMY,255,1817,0,10,-10,-10
GMY,255,1818,0,10,-10,-10
GMY,255,1819,0,10,-10,-10
GMY,255,1820,0,10,-10,-10
GMY,255,1821,0,10,-10,-10
GMY,255,1822,0,10,-10,-10
GMY,255,1823,0,10,-10,-10
GMY,255,1824,0,10,-10,-10
GMY,255,1825,0,10,-10,-10
GMY,255,1826,0,10,-10,-10
GMY,255,1827,0,10,-10,-10
GMY,255,1828,0,10,-10,-10
GMY,255,1829,0,10,-10,-10
GMY,255,1830,0,10,-10,-10
GMY,255,1831,0,10,-10,-10
GMY,255,1832,0,10,-10,-10
GMY,255,1833,0,10,-10,-10
GMY,255,1834,0,10,-10,-10
GMY,255,1835,0,10,-10,-10
GMY,255,1836,0,10,-10,-10
GMY,255,1837,0,10,-10,-10
GMY,255,1838,0,10,-10,-10
GMY,255,1839,0,10,-10,-10
GMY,255,1840,0,9,-9,-9
GMY,255,1841,0,9,-9,-9
GMY,255,1842,0,9,-9,-9
GMY,255,1843,0,9,-9,-9
GMY,255,1844,0,9,-9,-9
GMY,255,1845,0,9,-9,-9
GMY,255,1846,0,9,-9,-9
GMY,255,1847,0,9,-9,-9
GMY,255,1848,0,8,-8,-8
GMY,255,1849,0,8,-8,-8
GMY,255,1850,0,8,-8,-8
GMY,255,1851,0,8,-8,-8
GMY,255,1852,0,8,-8,-8
GMY,255,1853,0,8,-8,-8
GMY,255,1854,0,9,-9,-9
GMY,255,1855,0,9,-9,-9
GMY,255,1856,0,9,-9,-9
GMY,255,1857,0,9,-9,-9
GMY,255,1858,0,8,-8,-8
GMY,255,1859,0,7,-7,-7
GMY,255,1860,0,7,-7,-7
GMY,255,1861,0,7,-7,-7
GMY,255,1862,0,7,-7,-7
GMY,255,1863,0,7,-7,-7
GMY,255,1864,0,7,-7,-7
GMY,255,1865,0,7,-7,-7
GMY,255,1866,0,7,-7,-7
GMY,255,1867,-88,-88,-88,-6
GMY,255,1868,-88,-88,-88,-6
GMY,255,1869,-88,-88,-88,-5
GMY,255,1870,-88,-88,-88,-5
GMY,255,1871,0,4,-4,-4
GMY,255,1872,0,4,-4,-4
GMY,255,1873,0,4,-4,-4
GMY,255,1874,0,4,-4,-4
GMY,255,1875,0,4,-4,-4
GMY,255,1876,0,4,-4,-4
GMY,255,1877,0,4,-4,-4
GMY,255,1878,1,5,-4,-4
GMY,255,1879,1,5,-4,-4
GMY,255,1880,1,5,-4,-4
GMY,255,1881,1,5,-4,-4
GMY,255,1882,1,5,-4,-4
GMY,255,1883,1,5,-4,-4
GMY,255,1884,1,5,-4,-4
GMY,255,1885,1,5,-4,-4
GMY,255,1886,1,5,-4,-4
GMY,255,1887,1,5,-4,-4
GMY,255,1888,1,5,-4,-4
GMY,255,1889,1,5,-4,-4
GMY,255,1890,4,3,1,1
GMY,255,1891,4,3,1,1
GMY,255,1892,4,3,1,1
GMY,255,1893,4,3,1,1
GMY,255,1894,4,3,1,1
GMY,255,1895,4,3,1,1
GMY,255,1896,4,3,1,1
GMY,255,1897,4,3,1,1
GMY,255,1898,4,3,1,1
GMY,255,1899,4,3,1,1
GMY,255,1900,4,3,1,1
GMY,255,1901,4,3,1,1
GMY,255,1902,4,3,1,1
GMY,255,1903,4,3,1,1
GMY,255,1904,4,3,1,1
GMY,255,1905,4,3,1,1
GMY,255,1906,4,3,1,1
GMY,255,1907,4,3,1,1
GMY,255,1908,4,3,1,1
GMY,255,1909,5,3,2,2
GMY,255,1910,5,3,2,2
GMY,255,1911,5,3,2,2
GMY,255,1912,5,3,2,2
GMY,255,1913,5,3,2,2
GMY,255,1914,5,3,2,2
GMY,255,1915,5,3,2,2
GMY,255,1916,5,3,2,2
GMY,255,1917,5,3,2,2
GMY,255,1918,-88,-88,-88,4
GMY,255,1919,6,0,6,6
GMY,255,1920,6,0,6,6
GMY,255,1921,6,0,6,6
GMY,255,1922,6,0,6,6
GMY,255,1923,6,0,6,6
GMY,255,1924,6,0,6,6
GMY,255,1925,6,0,6,6
GMY,255,1926,6,0,6,6
GMY,255,1927,6,0,6,6
GMY,255,1928,6,0,6,6
GMY,255,1929,6,0,6,6
GMY,255,1930,6,0,6,6
GMY,255,1931,6,0,6,6
GMY,255,1932,6,0,6,6
GMY,255,1933,0,9,-9,-9
GMY,255,1934,0,9,-9,-9
GMY,255,1935,0,9,-9,-9
GMY,255,1936,0,9,-9,-9
GMY,255,1937,0,9,-9,-9
GMY,255,1938,0,9,-9,-9
GMY,255,1939,0,9,-9,-9
GMY,255,1940,0,9,-9,-9
GMY,255,1941,0,9,-9,-9
GMY,255,1942,0,9,-9,-9
GMY,255,1943,0,9,-9,-9
GMY,255,1944,0,9,-9,-9
GMY,255,1945,-66,-66,-66,
GMY,255,1990,10,0,10,10
GMY,255,1991,10,0,10,10
GMY,255,1992,10,0,10,10
GMY,255,1993,10,0,10,10
GMY,255,1994,10,0,10,10
GMY,255,1995,10,0,10,10
